directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3883815;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;12;149,657515644625
3883816;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;12;182,559149952804
3883816;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;12;182,559149952804
3883816;1;3;2;2;73; ;2; ; ;1;2; ; ;1; ;12;182,559149952804
3883816;1;4;2;2;73; ;2; ; ;1;2; ; ;1; ;12;182,559149952804
3883816;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;12;182,559149952804
3883816;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;12;182,559149952804
3883817;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;12;162,61611099925
3883817;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;162,61611099925
3883817;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;12;162,61611099925
3883817;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;162,61611099925
3883818;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;12;134,52117578992
3883818;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;134,52117578992
3883818;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;134,52117578992
3883819;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;12;180,553347626626
3883819;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;180,553347626626
3883819;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;12;180,553347626626
3883820;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;106,602637796593
3883820;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;12;106,602637796593
3883820;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;106,602637796593
3883820;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;106,602637796593
3883820;1;5;2;2;41; ;2; ; ;1;2; ; ;1; ;12;106,602637796593
3883821;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;12;173,748119576704
3883822;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;100,469896844107
3883822;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;100,469896844107
3883822;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;100,469896844107
3883822;1;4;2;2;41; ;2; ; ;1;2; ; ;1; ;12;100,469896844107
3883822;1;5;2;2;41; ;2; ; ;1;2; ; ;1; ;12;100,469896844107
3883823;1;1;2;2;41; ;3;41; ;1;2; ; ;1; ;12;152,428773714842
3883823;1;2;2;1; ; ;3;41; ;1;3;41; ;1; ;12;152,428773714842
3883823;1;3;2;2;41; ;3;41; ;1;2; ; ;1; ;12;152,428773714842
3883824;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;12;152,21393390462
3883824;1;2;2;2;68; ;2; ; ;1;3;11; ;1; ;12;152,21393390462
3883825;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;12;131,903434335263
3883826;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;12;112,127764918726
3883826;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;12;112,127764918726
3883826;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;12;112,127764918726
3883826;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;112,127764918726
3883827;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;134,858997703269
3883827;1;2;2;2;73; ;3;73; ;2;2; ; ;1; ;12;134,858997703269
3883827;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;134,858997703269
3883828;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;12;141,938150814091
3883828;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;141,938150814091
3883828;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;141,938150814091
3883828;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;141,938150814091
3883829;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;12;93,0310072118282
3883829;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883829;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883829;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883829;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883829;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883829;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883829;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;12;93,0310072118282
3883830;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;12;138,615126830283
3883830;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;138,615126830283
3883830;1;3;2;2;41; ;2; ; ;1;2; ; ;1; ;12;138,615126830283
3883831;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;12;134,52117578992
3883831;2;1;2;1; ; ;2; ; ;1;2; ; ;1; ;12;134,52117578992
3883831;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;134,52117578992
3883832;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;131,903434335263
3883833;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;12;131,964757529925
3883833;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;12;131,964757529925
3883834;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;95,9059789773843
3883834;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;95,9059789773843
3883834;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;95,9059789773843
3883834;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;95,9059789773843
3883835;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;12;144,584164859981
3883835;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;12;144,584164859981
3883835;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;144,584164859981
3883836;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;12;121,289829331385
3883836;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;12;121,289829331385
3883836;1;3;2;2;41; ;2; ; ;1;2; ; ;1; ;12;121,289829331385
3883837;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;12;131,53597371946
3883837;1;2;2;2;18; ;3;18; ;1;2; ; ;1; ;12;131,53597371946
3883838;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;12;170,828180469914
3883838;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;170,828180469914
3883838;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;170,828180469914
3883839;1;1;2;2;41; ;2; ; ;1;3;41; ;1; ;12;112,224376202341
3883839;1;2;2;2;18; ;3;11; ;1;3;41; ;1; ;12;112,224376202341
3883839;1;3;2;2;11; ;3;11; ;1;3;41; ;1; ;12;112,224376202341
3883839;1;4;2;2;11; ;1; ; ; ;3;41; ;1; ;12;112,224376202341
3883839;1;5;2;2;11; ;1; ; ; ;3;41; ;1; ;12;112,224376202341
3883840;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;146,43621667043
3883840;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;12;146,43621667043
3883840;1;3;2;2;73; ;2; ; ;1;2; ; ;1; ;12;146,43621667043
3883840;1;4;2;2;73; ;2; ; ;1;2; ; ;1; ;12;146,43621667043
3883840;1;5;2;2;73; ;2; ; ;1;2; ; ;1; ;12;146,43621667043
3883841;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;12;159,875387441467
3883841;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;12;159,875387441467
3883841;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;159,875387441467
3883842;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;12;86,9616779907671
3883842;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;12;86,9616779907671
3883842;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;86,9616779907671
3883843;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;12;75,4302847387916
3883844;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;12;69,4083991156839
3883844;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;69,4083991156839
3883844;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;69,4083991156839
3883844;1;4;2;2;27; ;3;27; ;1;2; ; ;1; ;12;69,4083991156839
3883845;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;12;92,2100161218727
3883845;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;92,2100161218727
3883845;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;92,2100161218727
3883845;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;12;92,2100161218727
3883846;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;12;89,6450259342714
3883846;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;12;89,6450259342714
3883846;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;89,6450259342714
3883847;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;161,154223291886
3883847;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;161,154223291886
3883847;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;12;161,154223291886
3883847;1;4;2;1; ; ;1; ; ; ;1; ; ; ; ;12;161,154223291886
3883847;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;12;161,154223291886
3883848;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;12;65,371354846071
3883848;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;65,371354846071
3883849;1;1;2;2;18; ;3;18; ;1;2; ; ;1; ;12;70,7738711308273
3883849;1;2;2;2;68; ;3;18; ;1;2; ; ;1; ;12;70,7738711308273
3883849;1;3;2;2;68; ;3;18; ;1;2; ; ;1; ;12;70,7738711308273
3883850;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;12;69,9868069712705
3883850;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;12;69,9868069712705
3883850;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;12;69,9868069712705
3883850;1;4;2;2;18; ;2; ; ;1;2; ; ;1; ;12;69,9868069712705
3883851;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;12;85,1757172391937
3883851;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;12;85,1757172391937
3883851;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;12;85,1757172391937
3883851;1;4;2;2;18; ;2; ; ;1;2; ; ;1; ;12;85,1757172391937
3883851;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;12;85,1757172391937
3883852;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;12;68,208880943226
