directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3813351;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;09;213,616750413389
3813352;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;09;159,479620982196
3813352;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;09;159,479620982196
3813353;1;1;2;2;08; ;2; ; ;1;2; ; ;1; ;09;193,488022861782
3813353;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;09;193,488022861782
3813354;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;09;168,632919623615
3813354;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;168,632919623615
3813354;1;3;2;2;86; ;3;86; ;1;2; ; ;1; ;09;168,632919623615
3813354;1;4;2;2;52; ;3;52; ;1;2; ; ;1; ;09;168,632919623615
3813354;1;5;2;1; ; ;3;52; ;1;2; ; ;1; ;09;168,632919623615
3813355;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;09;202,717814428376
3813355;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;09;202,717814428376
3813356;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;112,409603535748
3813356;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;112,409603535748
3813356;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;09;112,409603535748
3813356;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;09;112,409603535748
3813357;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;09;163,018963247651
3813358;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;09;169,632548429244
3813358;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;09;169,632548429244
3813359;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;09;200,939512853939
3813359;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;200,939512853939
3813359;1;3;2;2;63; ;2; ; ;1;2; ; ;1; ;09;200,939512853939
3813360;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;09;193,488022861782
3813360;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;193,488022861782
3813361;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;239,335461640551
3813361;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;239,335461640551
3813361;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;09;239,335461640551
3813361;1;4;2;2;86; ;2; ; ;1;2; ; ;1; ;09;239,335461640551
3813361;1;5;2;2;86; ;3;86; ;1;2; ; ;1; ;09;239,335461640551
3813362;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;193,488022861782
3813362;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;09;193,488022861782
3813363;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;203,932753116919
3813363;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;09;203,932753116919
3813363;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;09;203,932753116919
3813363;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;09;203,932753116919
3813363;1;5;2;2;52; ;3;52; ;2;2; ; ;1; ;09;203,932753116919
3813364;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;162,978411038188
3813364;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;162,978411038188
3813365;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;09;193,488022861782
3813365;1;2;2;2;91; ;2; ; ;1;2; ; ;1; ;09;193,488022861782
3813366;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;159,479620982196
3813366;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;159,479620982196
3813367;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;09;202,746794091674
3813367;1;2;2;1; ; ;2; ; ;1;3;52; ;1; ;09;202,746794091674
3813367;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;09;202,746794091674
3813367;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;09;202,746794091674
3813368;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;09;166,093206163788
3813368;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;09;166,093206163788
