directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3639565;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;170,226726481383
3639567;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;221,999433071129
3639567;1;2;2;1; ; ;3;68; ;1;3;73; ;1; ;01;221,999433071129
3639567;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;221,999433071129
3639567;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;01;221,999433071129
3639568;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;181,599502689833
3639568;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;181,599502689833
3639568;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;181,599502689833
3639568;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;181,599502689833
3639568;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;181,599502689833
3639569;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;256,249596161117
3639569;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;01;256,249596161117
3639569;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;256,249596161117
3639569;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;256,249596161117
3639569;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;256,249596161117
3639571;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;193,089983070984
3639572;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;171,100889169895
3639573;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;170,439010586674
3639573;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;170,439010586674
3639575;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;193,089983070984
3639576;1;1;2;2;63; ;2; ; ;1;2; ; ;1; ;01;193,089983070984
3639577;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;171,156970195322
3639577;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;01;171,156970195322
3639577;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;01;171,156970195322
3639578;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,352563792871
3639578;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,352563792871
3639578;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,352563792871
3639579;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;201,850504177729
3639579;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;201,850504177729
3639579;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;201,850504177729
3639579;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;201,850504177729
3639580;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;193,089983070984
3639581;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;186,439643106635
3639581;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;186,439643106635
3639581;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;186,439643106635
3639581;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;186,439643106635
3639582;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;228,112236254988
3639582;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;228,112236254988
3639583;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;152,44200997916
3639583;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;152,44200997916
3639584;1;1;2;2;05; ;2; ; ;1;2; ; ;1; ;01;171,100889169895
3639585;1;1;2;2;18; ;3;18; ;1;2; ; ;1; ;01;188,995817182914
3639585;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;188,995817182914
3639586;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;01;305,983343034885
3639586;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;305,983343034885
3639586;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;305,983343034885
3639586;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;305,983343034885
3639586;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;305,983343034885
3639586;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;01;305,983343034885
3639587;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;167,062804307252
3639587;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;167,062804307252
3639587;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;167,062804307252
3639587;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;167,062804307252
3639588;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;226,430224867222
3639588;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;226,430224867222
3639588;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;226,430224867222
3639589;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;193,089983070984
3639590;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;190,690012074569
3639592;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,47852983511
3639592;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,47852983511
3639592;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,47852983511
3639592;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;169,47852983511
3639593;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;192,546744119268
3639593;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;192,546744119268
3639593;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;192,546744119268
3639593;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;192,546744119268
3639596;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;188,238303797239
3639596;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;188,238303797239
3639596;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;188,238303797239
3639596;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;188,238303797239
3639596;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;188,238303797239
3639596;1;6;2;2;63; ;3;63; ;2;2; ; ;1; ;01;188,238303797239
3639597;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;132,191008491264
3639597;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;132,191008491264
3639597;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;132,191008491264
3639598;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;171,156970195322
3639598;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;171,156970195322
3639598;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;171,156970195322
3639599;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;272,171878447415
3639599;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;272,171878447415
3639599;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;272,171878447415
