directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3661146;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;89,4384191299473
3661146;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;02;89,4384191299473
3661146;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;89,4384191299473
3661147;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;02;95,8105851295867
3661147;1;2;2;2;86; ;2; ; ;1;2; ; ;1; ;02;95,8105851295867
3661147;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;95,8105851295867
3661148;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;02;37,6430087110937
3661148;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;37,6430087110937
3661148;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;37,6430087110937
3661148;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;37,6430087110937
3661149;1;1;2;1; ; ;3;41; ;1;2; ; ;1; ;02;74,4005383804636
3661149;1;2;2;2;41; ;3;41; ;1;2; ; ;1; ;02;74,4005383804636
3661150;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;94,9280011762879
3661150;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;02;94,9280011762879
3661150;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;94,9280011762879
3661151;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;02;74,3957814328594
3661151;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;02;74,3957814328594
3661151;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;74,3957814328594
3661152;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;46,51840059289
3661152;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;02;46,51840059289
3661152;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;46,51840059289
3661152;1;4;2;2;73; ;2; ; ;1;2; ; ;1; ;02;46,51840059289
3661153;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;69,4360948358061
3661153;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;69,4360948358061
3661153;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;69,4360948358061
3661154;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;98,054868985889
