directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3791247;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;243,324859715027
3791247;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;243,324859715027
3791247;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;243,324859715027
3791247;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;243,324859715027
3791247;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;08;243,324859715027
3791247;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;08;243,324859715027
3791248;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;203,407997697426
3791248;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;203,407997697426
3791249;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;229,713882883744
3791249;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;229,713882883744
3791249;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;229,713882883744
3791249;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;229,713882883744
3791249;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;08;229,713882883744
3791250;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;226,984110337816
3791250;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;226,984110337816
3791250;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;226,984110337816
3791250;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;226,984110337816
3791251;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;207,115303134343
3791251;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;08;207,115303134343
3791251;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;207,115303134343
3791251;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;207,115303134343
3791251;2;1;2;2;23; ;2; ; ;1;2; ; ;1; ;08;207,115303134343
3791251;2;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;207,115303134343
3791251;2;3;2;2;11; ;3;13; ;1;2; ; ;2;1;08;207,115303134343
3791251;3;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;207,115303134343
3791251;3;2;2;2;11; ;2; ; ;1;2; ; ;1; ;08;207,115303134343
3791251;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;207,115303134343
3791251;3;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;207,115303134343
3791252;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;211,76065039235
3791252;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;211,76065039235
3791252;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;211,76065039235
3791253;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;128,363764024432
3791253;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;08;128,363764024432
3791254;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;147,719464600885
3791254;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;08;147,719464600885
3791254;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;147,719464600885
3791255;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;251,303865656152
3791255;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;251,303865656152
3791255;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;251,303865656152
3791255;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;251,303865656152
3791256;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;90,0889567926938
3791256;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;90,0889567926938
3791257;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;150,281724930692
3791257;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;150,281724930692
3791257;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;150,281724930692
3791257;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;150,281724930692
3791258;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,625812819429
3791258;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,625812819429
3791258;1;3;2;2;11; ;3;11; ;1;2; ; ;1; ;08;171,625812819429
3791258;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,625812819429
3791259;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791259;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791259;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791259;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791259;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791259;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791259;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;08;89,6950356122282
3791260;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;175,585808727321
3791260;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;175,585808727321
3791260;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;175,585808727321
