directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3726210;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;05;48,2804047184573
3726211;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;05;71,6994394821437
3726211;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;05;71,6994394821437
3726212;1;1;2;2;68; ;3;54; ;1;2; ; ;1; ;05;56,274377611044
3726212;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;56,274377611044
3726212;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;56,274377611044
3726212;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;56,274377611044
3726212;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;05;56,274377611044
3726213;1;1;2;2;18; ;3;18; ;1;2; ; ;1; ;05;72,7528968017163
3726213;1;2;2;2;41; ;3;18; ;2;2; ; ;2;1;05;72,7528968017163
3726213;1;3;2;1; ; ;3;18; ;1;2; ; ;1; ;05;72,7528968017163
3726213;1;4;2;1; ; ;3;18; ;1;2; ; ;1; ;05;72,7528968017163
3726213;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;05;72,7528968017163
3726213;1;6;2;2;18; ;3;18; ;1;2; ; ;1; ;05;72,7528968017163
3726213;1;7;2;1; ; ;3;18; ;1;2; ; ;1; ;05;72,7528968017163
3726214;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;05;71,6994394821437
3726214;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;71,6994394821437
3726215;1;1;2;2;66; ;3;05; ;1;3;05; ;1; ;05;97,1732421253784
3726216;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;05;46,8614580778402
3726216;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;46,8614580778402
3726216;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;46,8614580778402
3726217;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;05;64,5014474201971
3726217;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;64,5014474201971
3726218;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;05;64,5014474201971
3726218;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;05;64,5014474201971
3726219;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;154,769543715635
3726219;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;154,769543715635
3726220;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;187,565436338114
3726220;1;2;2;2;23; ;3;05; ;1;2; ; ;1; ;05;187,565436338114
3726221;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;202,099780969048
3726221;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;202,099780969048
3726222;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;177,632562933672
3726223;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;171,782872052883
3726223;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726223;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726223;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726224;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,524395490068
3726225;1;1;2;2;08; ;2; ; ;1;2; ; ;1; ;05;157,688803802015
3726225;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;157,688803802015
3726225;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;157,688803802015
3726226;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;148,927115940018
3726226;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;148,927115940018
3726226;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;148,927115940018
3726226;1;4;2;2;47; ;2; ; ;1;2; ; ;1; ;05;148,927115940018
3726226;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;05;148,927115940018
3726226;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;05;148,927115940018
3726227;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;05;217,281398223555
3726227;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;217,281398223555
3726227;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;217,281398223555
3726227;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;217,281398223555
3726228;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;101,15958423203
3726228;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;101,15958423203
3726228;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;101,15958423203
3726228;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;101,15958423203
3726229;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;05;157,688803802015
3726229;1;2;2;2;73; ;3;73; ;1;2; ; ;1; ;05;157,688803802015
3726229;1;3;2;2;73; ;3;73; ;1;2; ; ;1; ;05;157,688803802015
3726230;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;155,895872938672
3726230;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;155,895872938672
3726230;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;155,895872938672
3726230;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;155,895872938672
3726231;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;194,532135138219
3726231;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;05;194,532135138219
3726231;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;194,532135138219
3726231;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;194,532135138219
3726232;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;123,207486573903
3726232;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;123,207486573903
3726232;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;123,207486573903
3726233;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726233;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726233;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726233;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;171,782872052883
3726234;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;146,07050579194
3726234;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;146,07050579194
3726235;1;1;2;2;76; ;3;20; ;1;3;13; ;1; ;05;211,06311672166
3726235;1;2;2;2;13; ;3;13; ;1;3;13; ;1; ;05;211,06311672166
3726235;1;3;2;2;13; ;3;13; ;1;3;13; ;1; ;05;211,06311672166
3726235;1;4;2;2;13; ;1; ; ; ;3;13; ;1; ;05;211,06311672166
3726235;1;5;2;2;13; ;1; ; ; ;1; ; ; ; ;05;211,06311672166
3726235;1;6;2;2;47; ;3;47; ;2;2; ; ;1; ;05;211,06311672166
3726236;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,721336601654
3726236;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;05;153,721336601654
3726237;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;186,455679648741
3726237;1;2;2;2;17; ;3;17; ;1;2; ; ;1; ;05;186,455679648741
3726237;1;3;2;2;17; ;1; ; ; ;2; ; ;1; ;05;186,455679648741
3726238;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;188,730919100235
3726239;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,721336601654
3726239;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,721336601654
3726240;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;140,461295314007
3726240;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;140,461295314007
3726240;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;05;140,461295314007
3726240;1;4;2;2;17; ;2; ; ;1;2; ; ;1; ;05;140,461295314007
3726241;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;166,878194043066
3726241;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;166,878194043066
3726241;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;166,878194043066
3726241;1;4;2;2;17; ;2; ; ;1;2; ; ;1; ;05;166,878194043066
3726242;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;153,721336601654
3726242;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;153,721336601654
3726243;1;1;2;2;63; ;3;63; ;2;2; ; ;1; ;05;190,591334810317
3726243;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;05;190,591334810317
3726243;1;3;2;2;63; ;3;63; ;2;2; ; ;1; ;05;190,591334810317
3726244;1;1;2;1; ; ;3;17; ;1;2; ; ;1; ;05;186,712636111726
3726244;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;186,712636111726
3726244;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;05;186,712636111726
3726245;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,086078300415
3726245;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,086078300415
3726245;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,086078300415
3726246;1;1;2;2;52; ;3;52; ;1;3;52; ;1; ;05;199,699120046093
3726246;1;2;2;2;52; ;3;52; ;1;3;52; ;1; ;05;199,699120046093
3726246;1;3;2;2;52; ;3;52; ;1;3;52; ;1; ;05;199,699120046093
3726246;1;4;2;2;52; ;3;52; ;1;3;52; ;1; ;05;199,699120046093
3726247;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,739223337892
3726247;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,739223337892
3726247;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,739223337892
3726248;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,891710108699
3726248;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,891710108699
3726248;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;153,891710108699
3726249;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;05;163,086078300415
3726249;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,086078300415
3726249;1;3;2;1; ; ;3;11; ;1;2; ; ;1; ;05;163,086078300415
3726250;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;161,084396202201
3726250;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;161,084396202201
3726251;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;155,723018699868
3726251;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;05;155,723018699868
3726251;1;3;2;2;73; ;2; ; ;1;2; ; ;1; ;05;155,723018699868
3726252;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;146,475817853817
3726252;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;146,475817853817
3726252;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;146,475817853817
3726253;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;158,207472328513
3726253;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;158,207472328513
3726253;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;158,207472328513
3726254;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;05;239,689480611104
3726254;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;239,689480611104
3726254;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;239,689480611104
3726254;1;4;2;2;11; ;2; ; ;1;2; ; ;1; ;05;239,689480611104
3726254;1;5;2;2;11; ;2; ; ;1;2; ; ;1; ;05;239,689480611104
3726255;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;05;175,860176420585
3726255;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;175,860176420585
3726255;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;175,860176420585
3726256;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;235,881575460513
3726256;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;235,881575460513
3726256;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;235,881575460513
3726257;1;1;2;2;15; ;3;15; ;2;2; ; ;1; ;05;186,961917306126
3726257;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;05;186,961917306126
3726258;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,875239140328
3726258;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;163,875239140328
3726259;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;100,728938873228
3726259;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;100,728938873228
3726260;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;05;81,4741005458309
3726260;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;81,4741005458309
3726261;1;1;2;2;05; ;3;05; ;1;2; ; ;1; ;05;52,4687862036743
3726261;1;2;2;2;05; ;3;05; ;1;2; ; ;1; ;05;52,4687862036743
3726261;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;52,4687862036743
3726262;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;05;112,969946480325
3726262;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;112,969946480325
3726262;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;112,969946480325
3726263;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;05;87,812448878933
3726264;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;05;112,685098420975
3726265;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;112,272277956127
3726265;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;112,272277956127
3726266;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;112,969946480325
3726266;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;112,969946480325
3726266;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;112,969946480325
3726267;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;05;112,685098420975
3726268;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;222,505026267788
3726268;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;05;222,505026267788
3726269;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;05;273,726756539343
3726269;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;05;273,726756539343
3726269;1;3;2;2;73; ;3;17; ;1;2; ; ;1; ;05;273,726756539343
3726269;1;4;2;2;73; ;2; ; ;1;2; ; ;1; ;05;273,726756539343
3726269;1;5;2;2;73; ;2; ; ;1;2; ; ;1; ;05;273,726756539343
3726269;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;05;273,726756539343
3726270;1;1;2;2;17; ;3;11; ;1;2; ; ;1; ;05;336,135918864951
3726270;1;2;2;2;17; ;3;17; ;1;3;17; ;1; ;05;336,135918864951
3726271;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;256,846919228284
3726271;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;256,846919228284
3726271;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;256,846919228284
3726272;1;1;2;2;76; ;3;11; ;1;2; ; ;1; ;05;278,775517082548
3726272;1;2;2;2;11; ;3;50; ;1;2; ; ;1; ;05;278,775517082548
3726272;1;3;2;2;73; ;1; ; ; ;2; ; ;1; ;05;278,775517082548
3726272;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;278,775517082548
3726273;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;271,378902216855
3726273;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;271,378902216855
3726274;1;1;2;2;73; ;3;73; ;2;2; ; ;1; ;05;199,690730639828
