directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3769539;1;1;2;2;41; ;3;18; ;2;3;18; ;2;4;07;88,6872293284831
3769539;1;2;2;1; ; ;3;18; ;2;3;18; ;2;4;07;88,6872293284831
3769539;1;3;2;1; ; ;1; ; ; ;3;18; ;2;4;07;88,6872293284831
3769540;1;1;2;2;68; ;3;68; ;1;3;11; ;1; ;07;143,888606880375
3769540;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;07;143,888606880375
3769541;1;1;2;1; ; ;3;52; ;1;3;52; ;1; ;07;134,775375384544
3769541;1;2;2;2;52; ;1; ; ; ;3;52; ;1; ;07;134,775375384544
3769542;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;07;126,3310579112
3769542;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;07;126,3310579112
3769542;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;07;126,3310579112
3769542;1;4;2;2;73; ;2; ; ;1;2; ; ;1; ;07;126,3310579112
3769543;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;07;143,187410095768
3769543;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;07;143,187410095768
3769544;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;239,107311760736
3769544;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;07;239,107311760736
3769544;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;07;239,107311760736
3769545;1;1;2;2;47; ;3;47; ;1;2; ; ;1; ;07;128,377813362672
3769545;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;07;128,377813362672
3769546;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;153,842664607992
3769546;1;2;2;2;08; ;2; ; ;1;2; ; ;1; ;07;153,842664607992
3769546;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;07;153,842664607992
3769546;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;153,842664607992
3769546;2;2;2;2;08; ;3;08; ;1;2; ; ;1; ;07;153,842664607992
3769546;2;3;2;2;08; ;3;08; ;1;2; ; ;1; ;07;153,842664607992
3769547;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;166,80607681176
3769547;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;07;166,80607681176
3769547;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;07;166,80607681176
3769547;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;07;166,80607681176
3769548;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;203,18078907399
3769548;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;07;203,18078907399
3769548;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;07;203,18078907399
3769549;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;173,125302679266
3769549;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;07;173,125302679266
3769550;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;174,905683524289
3769551;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;157,715783791632
3769551;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;07;157,715783791632
3769552;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;168,912619107175
3769553;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;07;160,551658122073
