Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4184296;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;11;1423,3605372918
4184296;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;11;1423,3605372918
4184296;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;11;1423,3605372918
4184296;1;4;1;2;5; ;1; ; ; ;2; ; ;1; ;11;1423,3605372918
4184297;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;11;1276,443485344
4184297;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1276,443485344
4184297;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;11;1276,443485344
4184298;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1376,60124710621
4184298;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;11;1376,60124710621
4184298;1;3;2;2;5; ;1; ; ; ;2; ; ;1; ;11;1376,60124710621
4184298;1;4;2;2;5; ;1; ; ; ;1; ; ; ; ;11;1376,60124710621
4184299;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;11;975,282460396739
4184299;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;11;975,282460396739
4184299;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;11;975,282460396739
4184299;1;4;2;2;5; ;3;5; ;1;3;5; ;1; ;11;975,282460396739
4184299;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;11;975,282460396739
4184299;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;11;975,282460396739
4184300;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1150,14698863712
4184301;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;11;1056,89111805527
4184301;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1056,89111805527
4184302;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;11;794,744697426754
4184302;1;2;1;1; ; ;2; ; ;1;2; ; ;2;7;11;794,744697426754
4184302;1;3;1;1; ; ;2; ; ;1;2; ; ;2;8;11;794,744697426754
4184302;1;4;1;1; ; ;2; ; ;1;2; ; ;2;8;11;794,744697426754
4184303;1;1;2;2;17; ;3;17; ;2;2; ; ;1; ;11;1394,48514801257
4184303;1;2;2;2;17; ;3;17; ;2;2; ; ;1; ;11;1394,48514801257
4184303;1;3;2;2;17; ;1; ; ; ;2; ; ;1; ;11;1394,48514801257
4184303;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;11;1394,48514801257
4184304;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;11;1107,55293529733
4184304;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;11;1107,55293529733
4184304;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;11;1107,55293529733
4184304;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;11;1107,55293529733
4184305;1;1;2;2;66; ;3;66; ;1;2; ; ;2;1;11;1162,54703168087
4184305;1;2;2;2;66; ;3;66; ;2;2; ; ;2;7;11;1162,54703168087
4184305;1;3;2;2;66; ;3;66; ;1;2; ; ;2;1;11;1162,54703168087
4184305;1;4;2;2;66; ;3;66; ;2;2; ; ;2;8;11;1162,54703168087
4184305;1;5;2;2;66; ;3;66; ;2;2; ; ;2;1;11;1162,54703168087
4184306;1;1;2;2;23; ;3;23; ;2;3;68; ;1; ;11;1056,89111805527
4184306;1;2;2;2;23; ;3;23; ;1;3;23; ;1; ;11;1056,89111805527
4184307;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1039,77160128138
4184307;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1039,77160128138
4184308;1;1;2;2;5; ;2; ; ;2;2; ; ;2;7;11;1165,99083027066
4184308;1;2;2;2;5; ;2; ; ;2;2; ; ;2;7;11;1165,99083027066
4184308;1;3;2;2;5; ;1; ; ; ;2; ; ;2;8;11;1165,99083027066
4184309;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1021,23679117848
4184309;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;11;1021,23679117848
4184309;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;11;1021,23679117848
4184310;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;11;851,096847262065
4184310;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;11;851,096847262065
