Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4026112;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1220,37247529138
4026112;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1220,37247529138
4026112;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1220,37247529138
4026114;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;833,180863118979
4026114;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;04;833,180863118979
4026114;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;04;833,180863118979
4026114;1;4;2;2;11; ;2; ; ;1;2; ; ;1; ;04;833,180863118979
4026114;1;5;2;2;11; ;2; ; ;1;2; ; ;1; ;04;833,180863118979
4026115;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1680,82890186793
4026115;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1680,82890186793
4026115;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1680,82890186793
4026115;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1680,82890186793
4026116;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;04;1480,9262546315
4026116;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1480,9262546315
4026116;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1480,9262546315
4026116;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1480,9262546315
4026116;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1480,9262546315
4026117;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;04;1377,98713954932
4026117;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;04;1377,98713954932
4026117;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1377,98713954932
4026117;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1377,98713954932
4026117;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1377,98713954932
4026117;1;6;2;2;27; ;3;27; ;1;2; ; ;1; ;04;1377,98713954932
4026118;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1410,69020144486
4026118;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;04;1410,69020144486
4026118;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1410,69020144486
4026119;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1090,33946629303
4026119;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1090,33946629303
4026119;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;04;1090,33946629303
4026120;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1593,55085072688
4026120;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1593,55085072688
4026120;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1593,55085072688
4026120;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1593,55085072688
4026121;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1177,01485118408
4026121;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1177,01485118408
4026121;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;04;1177,01485118408
4026122;1;1;2;2;5; ;3;95; ;2;2; ; ;1; ;04;932,854003872814
4026122;1;2;2;2;95; ;3;95; ;1;2; ; ;1; ;04;932,854003872814
4026123;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1008,66503012197
4026123;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1008,66503012197
4026124;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1546,88874415135
4026124;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1546,88874415135
4026124;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1546,88874415135
4026124;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1546,88874415135
4026125;1;1;2;2;27; ;3;5; ;2;2; ; ;1; ;04;1329,6184315238
4026125;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1329,6184315238
4026126;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1028,97300240473
4026126;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1028,97300240473
4026127;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1292,50049851937
4026127;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1292,50049851937
4026127;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1292,50049851937
4026128;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;880,931153625372
4026129;1;1;2;2;5; ;4; ;1; ;2; ; ;1; ;04;1262,61971075804
4026131;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1028,97300240473
4026131;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1028,97300240473
4026132;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1217,09439535866
4026132;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1217,09439535866
4026132;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1217,09439535866
4026132;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;04;1217,09439535866
4026133;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1411,6977907833
4026133;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1411,6977907833
4026133;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1411,6977907833
4026133;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;04;1411,6977907833
4026134;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1546,88874415135
4026134;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1546,88874415135
4026134;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1546,88874415135
4026134;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;04;1546,88874415135
4026136;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;963,11107281512
4026136;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;963,11107281512
4026136;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;04;963,11107281512
4026136;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;04;963,11107281512
4026137;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;1254,18368645561
4026137;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;04;1254,18368645561
4026138;1;1;2;1; ; ;3;5; ;1;2; ; ;1; ;04;712,463114019245
4026138;1;2;2;2;76; ;3;5; ;1;2; ; ;1; ;04;712,463114019245
4026138;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;04;712,463114019245
4026138;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;04;712,463114019245
4026138;1;5;2;2;5; ;3;5; ;1;2; ; ;1; ;04;712,463114019245
4026139;1;1;2;1; ; ;3;5; ;2;2; ; ;1; ;04;1410,69020144486
4026139;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;04;1410,69020144486
