directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3310564;1;1;2;2;41; ;3;41; ;1;3;41; ;1; ;10;146,737716734076
3310565;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;10;204,629804833672
3310565;1;2;2;2;11; ;3;11; ;1;2; ; ;1; ;10;204,629804833672
3310565;1;3;2;2;11; ;3;11; ;1;2; ; ;1; ;10;204,629804833672
3310565;1;4;2;2;66; ;2; ; ;1;2; ; ;1; ;10;204,629804833672
3310565;1;5;2;2;66; ;2; ; ;1;2; ; ;1; ;10;204,629804833672
3310565;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;10;204,629804833672
3310566;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;10;129,93807169619
3310566;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;10;129,93807169619
3310566;1;3;2;2;15; ;2; ; ;1;2; ; ;1; ;10;129,93807169619
3310566;1;4;2;2;15; ;2; ; ;1;2; ; ;1; ;10;129,93807169619
3310567;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;10;93,0528578724664
3310567;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;10;93,0528578724664
3310568;1;1;2;2;15; ;3;11; ;1;2; ; ;1; ;10;57,7527168860533
3310568;1;2;2;2;15; ;3;15; ;1;2; ; ;1; ;10;57,7527168860533
3310569;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;10;90,3977454485418
3310569;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;10;90,3977454485418
3310570;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;10;180,414220623452
3310571;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;10;72,2391560115623
3310571;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;10;72,2391560115623
3310571;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;10;72,2391560115623
3310572;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;10;102,410505410162
3310573;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;10;124,849769137711
3310573;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;10;124,849769137711
3310573;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;10;124,849769137711
3310573;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;10;124,849769137711
3310574;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;10;110,176742188877
3310574;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;10;110,176742188877
3310574;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;10;110,176742188877
3310575;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;10;104,94082717038
3310575;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;10;104,94082717038
3310575;1;3;2;2;11; ;3;11; ;1;2; ; ;1; ;10;104,94082717038
3310576;1;1;2;2;05; ;2; ; ;1;2; ; ;1; ;10;188,055295473917
