DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3145850;1;3;1; ; ; ; ;02;90,5466077993358
3145850;1;4;1; ; ; ; ;02;90,5466077993358
3145850;1;5;1; ; ; ; ;02;90,5466077993358
3145850;1;6;2;1;2;70;1;02;90,5466077993358
3145851;1;1;1; ; ; ; ;02;105,171146235518
3145851;1;2;1; ; ; ; ;02;105,171146235518
3145852;1;1;1; ; ; ; ;02;107,710413909321
3145852;1;2;1; ; ; ; ;02;107,710413909321
3145853;1;1;2;1;2;70;2;02;69,1179776816758
3145853;1;2;2;1;2;70;2;02;69,1179776816758
3145853;1;3;2;1;1; ; ;02;69,1179776816758
3145853;1;4;2;1;2;47;2;02;69,1179776816758
3145854;1;1;2;6; ; ; ;02;102,935297347306
3145854;1;2;1; ; ; ; ;02;102,935297347306
3145855;1;1;2;6; ; ; ;02;100,272928464481
3145855;1;2;2;3;1; ; ;02;100,272928464481
3145855;1;3;2;6; ; ; ;02;100,272928464481
3145859;1;1;1; ; ; ; ;02;112,787371265452
3145859;1;2;1; ; ; ; ;02;112,787371265452
3145859;1;3;1; ; ; ; ;02;112,787371265452
3145859;1;4;1; ; ; ; ;02;112,787371265452
3145859;1;5;1; ; ; ; ;02;112,787371265452
3145860;1;1;2;1;2;23;2;02;106,969660873312
3145860;1;2;2;1;2;23;2;02;106,969660873312
3145861;1;1;2;6; ; ; ;02;80,4176028913528
3145861;1;2;1; ; ; ; ;02;80,4176028913528
3145861;1;4;1; ; ; ; ;02;80,4176028913528
3145861;1;5;1; ; ; ; ;02;80,4176028913528
3145861;1;6;2;6; ; ; ;02;80,4176028913528
3145862;1;1;2;6; ; ; ;02;89,2306739770081
3145862;1;2;1; ; ; ; ;02;89,2306739770081
3145862;1;3;1; ; ; ; ;02;89,2306739770081
3145863;1;1;2;2;1; ; ;02;100,29721758407
3145863;1;2;1; ; ; ; ;02;100,29721758407
3145863;1;3;1; ; ; ; ;02;100,29721758407
3145863;1;5;1; ; ; ; ;02;100,29721758407
3145863;1;6;1; ; ; ; ;02;100,29721758407
3145864;1;1;1; ; ; ; ;02;70,7603680936637
3145864;1;2;1; ; ; ; ;02;70,7603680936637
3145864;1;3;1; ; ; ; ;02;70,7603680936637
3145864;1;4;1; ; ; ; ;02;70,7603680936637
3145865;1;1;2;6; ; ; ;02;108,034894530852
3145865;1;2;2;6; ; ; ;02;108,034894530852
3145865;1;3;1; ; ; ; ;02;108,034894530852
3145866;1;1;2;6; ; ; ;02;92,9124715642877
3145866;1;2;2;6; ; ; ;02;92,9124715642877
3145866;1;3;1; ; ; ; ;02;92,9124715642877
3145866;1;4;1; ; ; ; ;02;92,9124715642877
3145867;1;1;1; ; ; ; ;02;99,9649062126841
3145867;1;2;1; ; ; ; ;02;99,9649062126841
3145867;1;3;1; ; ; ; ;02;99,9649062126841
3145868;1;1;1; ; ; ; ;02;83,6219390117128
3145868;1;2;2;6; ; ; ;02;83,6219390117128
3145868;1;3;1; ; ; ; ;02;83,6219390117128
3145868;1;4;1; ; ; ; ;02;83,6219390117128
3145868;1;5;1; ; ; ; ;02;83,6219390117128
3145869;1;1;1; ; ; ; ;02;136,318120187932
3145869;1;2;1; ; ; ; ;02;136,318120187932
3145869;1;3;2;6; ; ; ;02;136,318120187932
3145869;1;4;1; ; ; ; ;02;136,318120187932
3145869;1;5;2;6; ; ; ;02;136,318120187932
3145869;1;6;1; ; ; ; ;02;136,318120187932
3145869;1;7;1; ; ; ; ;02;136,318120187932
3145869;1;8;2;3;2;70;2;02;136,318120187932
3145870;1;1;2;6; ; ; ;02;110,419885999886
3145870;1;2;1; ; ; ; ;02;110,419885999886
3145870;1;3;1; ; ; ; ;02;110,419885999886
3145871;1;1;2;6; ; ; ;02;102,752501854641
3145871;1;2;1; ; ; ; ;02;102,752501854641
3145871;1;3;1; ; ; ; ;02;102,752501854641
3145871;1;4;2;6; ; ; ;02;102,752501854641
3145872;1;1;2;2;2;08;1;02;99,3283047779889
3145872;1;2;2;1;2;08;1;02;99,3283047779889
3145873;1;1;2;6; ; ; ;02;102,935297347306
3145873;1;2;1; ; ; ; ;02;102,935297347306
3145874;1;1;2;2;2;13;1;02;104,245309243998
3145874;1;2;1; ; ; ; ;02;104,245309243998
3145875;1;1;2;6; ; ; ;02;109,183648303951
3145875;1;2;2;6; ; ; ;02;109,183648303951
3145875;1;3;2;6; ; ; ;02;109,183648303951
3145875;1;4;2;1;1; ; ;02;109,183648303951
3145876;1;1;2;6; ; ; ;02;104,157095672461
3145876;1;2;2;6; ; ; ;02;104,157095672461
3145876;1;3;2;6; ; ; ;02;104,157095672461
3145876;1;4;1; ; ; ; ;02;104,157095672461
3145876;1;5;2;6; ; ; ;02;104,157095672461
3145879;1;1;2;6; ; ; ;02;94,2906903409312
3145879;1;2;2;5;2;70;2;02;94,2906903409312
3145879;1;3;2;5;2;70;2;02;94,2906903409312
3145879;1;4;2;5;2;70;2;02;94,2906903409312
3145880;1;1;1; ; ; ; ;02;99,2076948069406
3145880;1;2;1; ; ; ; ;02;99,2076948069406
3145880;1;3;1; ; ; ; ;02;99,2076948069406
3145881;1;1;1; ; ; ; ;02;99,3283047779889
3145881;1;2;1; ; ; ; ;02;99,3283047779889
3145881;1;3;1; ; ; ; ;02;99,3283047779889
3145882;1;1;1; ; ; ; ;02;105,071368074477
3145882;1;2;1; ; ; ; ;02;105,071368074477
3145882;1;3;1; ; ; ; ;02;105,071368074477
3145882;1;4;1; ; ; ; ;02;105,071368074477
3145883;1;1;1; ; ; ; ;02;111,722915977754
3145883;1;2;1; ; ; ; ;02;111,722915977754
3145883;1;3;1; ; ; ; ;02;111,722915977754
3145883;1;4;1; ; ; ; ;02;111,722915977754
3145884;1;1;2;6; ; ; ;02;90,3446846025897
3145884;1;2;1; ; ; ; ;02;90,3446846025897
3145884;1;3;2;6; ; ; ;02;90,3446846025897
3145884;1;4;2;6; ; ; ;02;90,3446846025897
3145884;1;5;1; ; ; ; ;02;90,3446846025897
3145884;1;6;1; ; ; ; ;02;90,3446846025897
3145885;1;1;2;6; ; ; ;02;94,0591178802251
3145885;1;2;1; ; ; ; ;02;94,0591178802251
3145885;1;4;2;6; ; ; ;02;94,0591178802251
3145886;1;1;2;6; ; ; ;02;123,97318741722
3145886;1;2;2;6; ; ; ;02;123,97318741722
3145886;1;3;2;6; ; ; ;02;123,97318741722
3145886;1;4;2;6; ; ; ;02;123,97318741722
3145887;1;1;2;6; ; ; ;02;81,8911831439285
3145887;1;2;1; ; ; ; ;02;81,8911831439285
3145891;1;1;2;6; ; ; ;02;64,1046523642076
3145891;1;2;2;6; ; ; ;02;64,1046523642076
3145891;1;3;2;6; ; ; ;02;64,1046523642076
3145891;1;4;2;6; ; ; ;02;64,1046523642076
3145891;1;5;1; ; ; ; ;02;64,1046523642076
3145891;1;6;1; ; ; ; ;02;64,1046523642076
3145891;1;8;1; ; ; ; ;02;64,1046523642076
3145891;1;9;1; ; ; ; ;02;64,1046523642076
3145892;1;1;1; ; ; ; ;02;121,165720714895
3145892;1;2;2;6; ; ; ;02;121,165720714895
3145892;1;3;2;3;2;70;2;02;121,165720714895
3145892;1;4;1; ; ; ; ;02;121,165720714895
3145892;1;5;2;6; ; ; ;02;121,165720714895
3145892;1;6;2;6; ; ; ;02;121,165720714895
3145893;1;1;2;3;2;13;1;02;86,6436598785286
3145893;1;2;2;1;2;13;1;02;86,6436598785286
3145893;1;3;2;1;2;13;1;02;86,6436598785286
3145893;1;4;2;1;2;13;1;02;86,6436598785286
3145894;1;1;2;6; ; ; ;02;91,5271048832493
3145894;1;2;2;6; ; ; ;02;91,5271048832493
3145894;1;3;2;1;2;13;1;02;91,5271048832493
3145895;1;1;2;1;2;70;1;02;97,7409154675047
3145895;1;2;2;1;2;70;1;02;97,7409154675047
3145895;1;4;2;2;2;70;1;02;97,7409154675047
3145896;1;1;1; ; ; ; ;02;84,2008198286167
3145896;1;2;1; ; ; ; ;02;84,2008198286167
3145897;1;1;1; ; ; ; ;02;99,234069848117
3145897;1;2;1; ; ; ; ;02;99,234069848117
3145897;1;3;1; ; ; ; ;02;99,234069848117
3145897;1;4;1; ; ; ; ;02;99,234069848117
3145898;1;1;2;6; ; ; ;02;116,211221350849
3145898;1;2;2;6; ; ; ;02;116,211221350849
3145898;1;3;1; ; ; ; ;02;116,211221350849
3145898;1;4;1; ; ; ; ;02;116,211221350849
3145899;1;1;2;6; ; ; ;02;95,4505059195981
3145899;1;2;2;6; ; ; ;02;95,4505059195981
3145899;1;3;2;6; ; ; ;02;95,4505059195981
3145899;1;4;1; ; ; ; ;02;95,4505059195981
3145899;1;5;2;6; ; ; ;02;95,4505059195981
3145900;1;1;2;6; ; ; ;02;100,200174301312
3145900;1;2;2;6; ; ; ;02;100,200174301312
3145900;1;3;2;6; ; ; ;02;100,200174301312
3145900;1;4;1; ; ; ; ;02;100,200174301312
3145900;2;1;1; ; ; ; ;02;100,200174301312
3145900;2;2;2;6; ; ; ;02;100,200174301312
3145900;2;3;1; ; ; ; ;02;100,200174301312
3145900;2;4;1; ; ; ; ;02;100,200174301312
3145901;1;1;2;6; ; ; ;02;100,550305878272
3145901;1;2;1; ; ; ; ;02;100,550305878272
3145902;1;1;1; ; ; ; ;02;86,6436598785286
3145902;1;2;1; ; ; ; ;02;86,6436598785286
3145902;1;3;1; ; ; ; ;02;86,6436598785286
3145902;1;4;1; ; ; ; ;02;86,6436598785286
3145903;1;1;1; ; ; ; ;02;95,4956298650998
3145903;1;2;2;6; ; ; ;02;95,4956298650998
3145903;1;3;1; ; ; ; ;02;95,4956298650998
3145904;1;1;2;1;2;05;1;02;90,6920078266634
3145905;1;1;2;6; ; ; ;02;108,098296240407
3145905;1;2;2;6; ; ; ;02;108,098296240407
3145905;1;3;2;6; ; ; ;02;108,098296240407
3145907;1;1;1; ; ; ; ;02;62,9529440654621
3145907;1;2;1; ; ; ; ;02;62,9529440654621
3145907;1;4;1; ; ; ; ;02;62,9529440654621
3145907;1;5;1; ; ; ; ;02;62,9529440654621
3145907;1;6;1; ; ; ; ;02;62,9529440654621
3145907;1;7;1; ; ; ; ;02;62,9529440654621
3145908;1;1;1; ; ; ; ;02;102,935297347306
3145908;1;2;1; ; ; ; ;02;102,935297347306
3145909;1;1;1; ; ; ; ;02;108,869991587438
3145909;1;2;1; ; ; ; ;02;108,869991587438
3145909;1;3;1; ; ; ; ;02;108,869991587438
3145909;1;4;1; ; ; ; ;02;108,869991587438
3145909;1;6;2;6; ; ; ;02;108,869991587438
3145910;1;1;2;6; ; ; ;02;98,0124157390892
3145910;1;2;2;6; ; ; ;02;98,0124157390892
3145910;1;3;1; ; ; ; ;02;98,0124157390892
3145910;1;4;1; ; ; ; ;02;98,0124157390892
3145910;1;5;1; ; ; ; ;02;98,0124157390892
3145910;1;6;1; ; ; ; ;02;98,0124157390892
3145910;1;7;2;4;2;23;1;02;98,0124157390892
3145911;1;1;2;6; ; ; ;02;92,0667732777886
3145911;1;2;1; ; ; ; ;02;92,0667732777886
3145911;1;3;1; ; ; ; ;02;92,0667732777886
3145911;1;5;2;6; ; ; ;02;92,0667732777886
3145912;1;1;1; ; ; ; ;02;118,197288233428
3145912;1;2;1; ; ; ; ;02;118,197288233428
3145912;1;3;1; ; ; ; ;02;118,197288233428
3145912;1;4;1; ; ; ; ;02;118,197288233428
3145912;1;5;1; ; ; ; ;02;118,197288233428
3145912;1;6;1; ; ; ; ;02;118,197288233428
3145912;1;7;1; ; ; ; ;02;118,197288233428
3145913;1;1;1; ; ; ; ;02;105,887445242254
3145913;1;2;1; ; ; ; ;02;105,887445242254
3145913;1;3;2;2;2;05;1;02;105,887445242254
3145913;1;4;2;6; ; ; ;02;105,887445242254
3145913;1;5;1; ; ; ; ;02;105,887445242254
3145913;1;6;1; ; ; ; ;02;105,887445242254
3145914;1;1;2;6; ; ; ;02;128,303188918529
3145914;1;2;2;6; ; ; ;02;128,303188918529
3145914;1;3;2;6; ; ; ;02;128,303188918529
3145914;1;4;1; ; ; ; ;02;128,303188918529
3145914;1;5;1; ; ; ; ;02;128,303188918529
3145914;1;6;2;6; ; ; ;02;128,303188918529
3145914;1;8;1; ; ; ; ;02;128,303188918529
3145915;1;1;1; ; ; ; ;02;74,2237989986842
3145915;1;2;1; ; ; ; ;02;74,2237989986842
3145915;1;3;1; ; ; ; ;02;74,2237989986842
3145916;1;1;2;6; ; ; ;02;74,2237989986842
3145916;1;2;1; ; ; ; ;02;74,2237989986842
3145916;1;3;2;6; ; ; ;02;74,2237989986842
3145917;1;1;2;1;2;68;1;02;103,117890064842
3145917;1;2;2;1;2;68;1;02;103,117890064842
3145917;1;3;2;1;2;68;1;02;103,117890064842
3145918;1;1;2;6; ; ; ;02;108,859208224566
3145918;1;2;1; ; ; ; ;02;108,859208224566
3145918;1;3;2;1;2;23;2;02;108,859208224566
3145919;1;1;2;1;2;11;1;02;132,201962343404
3145919;1;2;2;1;2;11;1;02;132,201962343404
3145919;1;3;1; ; ; ; ;02;132,201962343404
3145920;1;1;1; ; ; ; ;02;110,300221310929
3145920;1;2;2;6; ; ; ;02;110,300221310929
3145920;1;3;1; ; ; ; ;02;110,300221310929
3145921;1;1;1; ; ; ; ;02;104,98893301739
3145921;1;2;2;6; ; ; ;02;104,98893301739
3145921;1;3;1; ; ; ; ;02;104,98893301739
3145922;1;1;1; ; ; ; ;02;114,103607295607
3145922;1;2;1; ; ; ; ;02;114,103607295607
3145922;1;3;1; ; ; ; ;02;114,103607295607
3145923;1;1;1; ; ; ; ;02;107,843991758266
3145923;1;2;1; ; ; ; ;02;107,843991758266
3145923;1;3;1; ; ; ; ;02;107,843991758266
3145923;1;6;1; ; ; ; ;02;107,843991758266
3145924;1;1;2;6; ; ; ;02;80,5728611921868
3145924;1;2;1; ; ; ; ;02;80,5728611921868
3145924;1;3;1; ; ; ; ;02;80,5728611921868
3145924;1;4;1; ; ; ; ;02;80,5728611921868
3145924;1;5;1; ; ; ; ;02;80,5728611921868
3145924;1;6;1; ; ; ; ;02;80,5728611921868
3145925;1;1;1; ; ; ; ;02;90,5335014535886
3145925;1;2;1; ; ; ; ;02;90,5335014535886
3145925;1;3;1; ; ; ; ;02;90,5335014535886
3145925;1;4;1; ; ; ; ;02;90,5335014535886
3145925;1;5;1; ; ; ; ;02;90,5335014535886
3145925;1;6;1; ; ; ; ;02;90,5335014535886
3145926;1;1;2;6; ; ; ;02;79,2838153626072
3145926;1;2;1; ; ; ; ;02;79,2838153626072
3145926;1;3;1; ; ; ; ;02;79,2838153626072
3145926;1;4;2;6; ; ; ;02;79,2838153626072
3145927;1;1;2;6; ; ; ;02;93,9516771719063
3145927;1;2;2;6; ; ; ;02;93,9516771719063
3145927;1;3;2;6; ; ; ;02;93,9516771719063
3145927;1;4;1; ; ; ; ;02;93,9516771719063
3145927;1;5;2;6; ; ; ;02;93,9516771719063
3145928;1;1;1; ; ; ; ;02;106,813240421824
3145928;1;2;1; ; ; ; ;02;106,813240421824
3145928;1;3;2;1;2;41;1;02;106,813240421824
3145928;1;4;1; ; ; ; ;02;106,813240421824
3145928;1;5;1; ; ; ; ;02;106,813240421824
3145928;1;6;2;1;2;13;1;02;106,813240421824
3145929;1;1;2;6; ; ; ;02;93,2599390044891
3145929;1;2;2;6; ; ; ;02;93,2599390044891
3145929;1;3;2;6; ; ; ;02;93,2599390044891
3145929;1;4;2;6; ; ; ;02;93,2599390044891
3145929;1;5;2;6; ; ; ;02;93,2599390044891
3145930;1;1;2;2;2;11;1;02;93,2838811328235
3145930;1;2;2;2;2;11;1;02;93,2838811328235
3145930;1;3;2;2;2;11;1;02;93,2838811328235
3145930;1;4;2;2;2;11;1;02;93,2838811328235
3145931;1;1;2;6; ; ; ;02;65,6545467766554
3145931;1;2;1; ; ; ; ;02;65,6545467766554
3145931;1;3;2;6; ; ; ;02;65,6545467766554
3145931;1;4;1; ; ; ; ;02;65,6545467766554
3145931;1;5;1; ; ; ; ;02;65,6545467766554
3145932;1;1;1; ; ; ; ;02;106,275217200292
3145932;1;2;1; ; ; ; ;02;106,275217200292
3145932;1;3;1; ; ; ; ;02;106,275217200292
3145932;1;4;1; ; ; ; ;02;106,275217200292
3145932;1;5;1; ; ; ; ;02;106,275217200292
3145932;1;6;1; ; ; ; ;02;106,275217200292
3145932;1;8;1; ; ; ; ;02;106,275217200292
3145933;1;1;2;6; ; ; ;02;71,351647197747
3145933;1;2;2;6; ; ; ;02;71,351647197747
3145933;1;3;2;6; ; ; ;02;71,351647197747
3145933;1;4;2;6; ; ; ;02;71,351647197747
3145933;1;5;2;6; ; ; ;02;71,351647197747
3145933;1;6;2;6; ; ; ;02;71,351647197747
3145935;1;1;1; ; ; ; ;02;89,0286513475623
3145935;1;2;1; ; ; ; ;02;89,0286513475623
3145935;1;3;1; ; ; ; ;02;89,0286513475623
3145935;1;4;1; ; ; ; ;02;89,0286513475623
3145936;1;1;1; ; ; ; ;02;102,060763687224
3145936;1;2;1; ; ; ; ;02;102,060763687224
3145936;1;3;1; ; ; ; ;02;102,060763687224
3145936;1;4;1; ; ; ; ;02;102,060763687224
3145937;1;1;1; ; ; ; ;02;107,09027084436
3145937;1;2;2;6; ; ; ;02;107,09027084436
3145937;1;3;1; ; ; ; ;02;107,09027084436
3145938;1;1;1; ; ; ; ;02;115,743288155727
3145938;1;2;2;6; ; ; ;02;115,743288155727
3145938;1;3;1; ; ; ; ;02;115,743288155727
3145938;1;4;1; ; ; ; ;02;115,743288155727
3145938;1;5;1; ; ; ; ;02;115,743288155727
3145938;1;6;1; ; ; ; ;02;115,743288155727
3145938;1;7;2;4;2;05;1;02;115,743288155727
3145938;1;8;2;4;2;05;2;02;115,743288155727
3145938;1;9;2;4;2;05;2;02;115,743288155727
3145938;1;10;2;4;2;05;2;02;115,743288155727
3145939;1;1;1; ; ; ; ;02;114,335179756313
3145939;1;2;1; ; ; ; ;02;114,335179756313
3145939;1;3;1; ; ; ; ;02;114,335179756313
3145940;1;1;1; ; ; ; ;02;100,550305878272
3145940;1;2;1; ; ; ; ;02;100,550305878272
3145942;1;1;1; ; ; ; ;02;110,323565148427
3145942;1;2;1; ; ; ; ;02;110,323565148427
3145942;1;3;1; ; ; ; ;02;110,323565148427
3145942;1;4;1; ; ; ; ;02;110,323565148427
3145942;1;5;1; ; ; ; ;02;110,323565148427
3145942;1;6;1; ; ; ; ;02;110,323565148427
3145943;1;1;2;6; ; ; ;02;95,2616890685992
3145943;1;2;2;6; ; ; ;02;95,2616890685992
3145943;1;3;1; ; ; ; ;02;95,2616890685992
3145943;1;4;1; ; ; ; ;02;95,2616890685992
3145943;1;5;1; ; ; ; ;02;95,2616890685992
3145944;1;1;1; ; ; ; ;02;80,7637639647726
3145944;1;2;1; ; ; ; ;02;80,7637639647726
3145944;1;3;1; ; ; ; ;02;80,7637639647726
3145944;1;4;1; ; ; ; ;02;80,7637639647726
3145946;1;1;1; ; ; ; ;02;85,4898656581963
3145946;1;2;2;6; ; ; ;02;85,4898656581963
3145946;1;3;1; ; ; ; ;02;85,4898656581963
3145946;1;4;1; ; ; ; ;02;85,4898656581963
3145946;1;5;1; ; ; ; ;02;85,4898656581963
3145946;1;6;1; ; ; ; ;02;85,4898656581963
3145947;1;1;2;6; ; ; ;02;98,2711784003704
3145947;1;2;1; ; ; ; ;02;98,2711784003704
3145947;1;3;1; ; ; ; ;02;98,2711784003704
3145948;1;1;2;6; ; ; ;02;69,3953550954672
3145948;1;2;1; ; ; ; ;02;69,3953550954672
3145948;1;3;2;6; ; ; ;02;69,3953550954672
3145949;1;1;1; ; ; ; ;02;104,821643639303
3145949;1;2;1; ; ; ; ;02;104,821643639303
3145949;1;3;1; ; ; ; ;02;104,821643639303
3145949;1;4;1; ; ; ; ;02;104,821643639303
3145949;1;5;1; ; ; ; ;02;104,821643639303
3145949;1;6;1; ; ; ; ;02;104,821643639303
3145949;1;7;1; ; ; ; ;02;104,821643639303
3145949;1;8;1; ; ; ; ;02;104,821643639303
3145949;1;9;1; ; ; ; ;02;104,821643639303
3145950;1;1;2;6; ; ; ;02;106,907475351696
3145950;1;2;2;1;2;05;2;02;106,907475351696
3145950;1;3;1; ; ; ; ;02;106,907475351696
3145950;1;4;1; ; ; ; ;02;106,907475351696
3145950;1;5;2;6; ; ; ;02;106,907475351696
3145952;1;1;1; ; ; ; ;02;70,9711991142545
3145952;1;2;1; ; ; ; ;02;70,9711991142545
3145952;1;3;1; ; ; ; ;02;70,9711991142545
3145952;1;5;1; ; ; ; ;02;70,9711991142545
3145953;1;1;2;6; ; ; ;02;81,1782274821083
3145953;1;2;2;6; ; ; ;02;81,1782274821083
3145954;1;1;2;6; ; ; ;02;113,089985899974
3145954;1;2;2;6; ; ; ;02;113,089985899974
3145954;1;3;1; ; ; ; ;02;113,089985899974
3145954;1;4;1; ; ; ; ;02;113,089985899974
3145955;1;1;1; ; ; ; ;02;127,967193834889
3145955;1;2;1; ; ; ; ;02;127,967193834889
3145955;1;3;1; ; ; ; ;02;127,967193834889
3145956;1;1;2;6; ; ; ;02;123,595684806995
3145956;1;2;2;6; ; ; ;02;123,595684806995
3145956;1;3;2;6; ; ; ;02;123,595684806995
3145957;1;1;2;6; ; ; ;02;103,366516517
3145957;1;2;2;6; ; ; ;02;103,366516517
3145957;2;1;1; ; ; ; ;02;103,366516517
3145957;2;2;2;6; ; ; ;02;103,366516517
3145957;2;3;1; ; ; ; ;02;103,366516517
3145957;2;4;1; ; ; ; ;02;103,366516517
3145958;1;1;1; ; ; ; ;02;135,917988782271
3145958;1;2;1; ; ; ; ;02;135,917988782271
3145958;1;3;1; ; ; ; ;02;135,917988782271
3145958;1;4;1; ; ; ; ;02;135,917988782271
3145958;1;5;1; ; ; ; ;02;135,917988782271
3145958;1;6;1; ; ; ; ;02;135,917988782271
3145958;1;7;1; ; ; ; ;02;135,917988782271
3145959;1;1;1; ; ; ; ;02;127,967193834889
3145959;1;2;1; ; ; ; ;02;127,967193834889
3145959;1;3;1; ; ; ; ;02;127,967193834889
3145960;1;1;2;6; ; ; ;02;102,218798173356
3145960;1;2;2;6; ; ; ;02;102,218798173356
3145960;1;3;1; ; ; ; ;02;102,218798173356
3145960;1;4;1; ; ; ; ;02;102,218798173356
3145960;1;5;2;6; ; ; ;02;102,218798173356
3145960;1;6;1; ; ; ; ;02;102,218798173356
3145961;1;1;2;6; ; ; ;02;117,885093526384
3145961;1;2;1; ; ; ; ;02;117,885093526384
3145962;1;1;2;6; ; ; ;02;118,200652349228
3145962;1;2;1; ; ; ; ;02;118,200652349228
3145962;1;3;1; ; ; ; ;02;118,200652349228
3145963;1;1;2;6; ; ; ;02;136,386790011693
3145964;1;1;2;6; ; ; ;02;127,967193834889
3145964;1;2;2;6; ; ; ;02;127,967193834889
3145964;1;3;1; ; ; ; ;02;127,967193834889
3145965;1;1;2;6; ; ; ;02;83,3285647397337
3145965;1;2;2;6; ; ; ;02;83,3285647397337
3145966;1;1;1; ; ; ; ;02;126,165457113184
3145966;1;2;2;1;2;76;1;02;126,165457113184
3145966;1;3;1; ; ; ; ;02;126,165457113184
3145967;1;1;2;6; ; ; ;02;136,386790011693
3145968;1;1;2;3;2;76;1;02;135,59770259358
3145968;1;2;2;2;2;76;1;02;135,59770259358
3145968;1;3;2;2;2;76;1;02;135,59770259358
3145968;1;4;2;2;2;76;1;02;135,59770259358
3145969;1;1;2;6; ; ; ;02;125,816856577264
3145969;1;2;2;6; ; ; ;02;125,816856577264
3145969;1;3;1; ; ; ; ;02;125,816856577264
3145970;1;1;2;6; ; ; ;02;126,115527116431
3145970;1;2;2;6; ; ; ;02;126,115527116431
3145970;1;3;2;6; ; ; ;02;126,115527116431
3145970;1;5;1; ; ; ; ;02;126,115527116431
3145970;1;6;1; ; ; ; ;02;126,115527116431
3145971;1;1;1; ; ; ; ;02;99,6347213365113
3145971;1;2;1; ; ; ; ;02;99,6347213365113
3145971;1;3;1; ; ; ; ;02;99,6347213365113
3145971;1;4;1; ; ; ; ;02;99,6347213365113
3145971;1;5;1; ; ; ; ;02;99,6347213365113
3145972;1;1;2;2;2;76;1;02;93,8444046274578
3145972;1;2;2;2;2;76;1;02;93,8444046274578
3145973;1;1;2;2;2;52;2;02;90,2619830176761
3145974;1;1;1; ; ; ; ;02;85,4146674699511
3145974;1;2;1; ; ; ; ;02;85,4146674699511
3145974;1;4;1; ; ; ; ;02;85,4146674699511
3145975;1;1;2;6; ; ; ;02;86,9530532901267
3145975;1;2;2;6; ; ; ;02;86,9530532901267
3145976;1;1;2;6; ; ; ;02;109,465497349581
3145976;1;2;1; ; ; ; ;02;109,465497349581
3145976;1;3;1; ; ; ; ;02;109,465497349581
3145976;1;4;1; ; ; ; ;02;109,465497349581
3145977;1;1;1; ; ; ; ;02;130,927523026518
3145977;1;2;1; ; ; ; ;02;130,927523026518
3145978;1;1;1; ; ; ; ;02;88,2999985989844
3145978;1;2;2;6; ; ; ;02;88,2999985989844
3145978;1;3;1; ; ; ; ;02;88,2999985989844
3145978;1;4;1; ; ; ; ;02;88,2999985989844
3145979;1;1;1; ; ; ; ;02;67,6479648560503
3145979;1;2;1; ; ; ; ;02;67,6479648560503
3145979;1;3;1; ; ; ; ;02;67,6479648560503
3145979;1;4;1; ; ; ; ;02;67,6479648560503
3145979;1;5;1; ; ; ; ;02;67,6479648560503
3145980;1;1;1; ; ; ; ;02;103,323444414312
3145980;1;2;1; ; ; ; ;02;103,323444414312
3145980;1;3;1; ; ; ; ;02;103,323444414312
3145980;1;4;1; ; ; ; ;02;103,323444414312
3145981;1;1;1; ; ; ; ;02;113,089985899974
3145981;1;2;1; ; ; ; ;02;113,089985899974
3145981;1;3;1; ; ; ; ;02;113,089985899974
3145981;1;4;1; ; ; ; ;02;113,089985899974
3145982;1;1;1; ; ; ; ;02;63,3406903555636
3145982;1;2;1; ; ; ; ;02;63,3406903555636
3145982;1;3;1; ; ; ; ;02;63,3406903555636
3145982;1;4;1; ; ; ; ;02;63,3406903555636
3145983;1;1;1; ; ; ; ;02;62,9920898196432
3145983;1;2;1; ; ; ; ;02;62,9920898196432
3145983;1;3;1; ; ; ; ;02;62,9920898196432
3145983;1;4;1; ; ; ; ;02;62,9920898196432
3145984;1;1;2;6; ; ; ;02;81,1782274821083
3145984;1;2;2;6; ; ; ;02;81,1782274821083
3145985;1;1;1; ; ; ; ;02;133,362226292656
3145985;1;2;1; ; ; ; ;02;133,362226292656
3145985;1;3;1; ; ; ; ;02;133,362226292656
3145985;1;4;1; ; ; ; ;02;133,362226292656
3145986;1;1;1; ; ; ; ;02;112,42582654121
3145986;1;2;1; ; ; ; ;02;112,42582654121
3145986;1;3;1; ; ; ; ;02;112,42582654121
3145987;1;1;2;6; ; ; ;02;96,7195947757881
3145987;1;2;1; ; ; ; ;02;96,7195947757881
3145988;1;1;1; ; ; ; ;02;88,7235971975005
3145988;1;2;1; ; ; ; ;02;88,7235971975005
3145988;1;3;1; ; ; ; ;02;88,7235971975005
3145989;1;1;1; ; ; ; ;02;118,48501835774
3145989;1;2;1; ; ; ; ;02;118,48501835774
3145989;1;3;1; ; ; ; ;02;118,48501835774
3145989;1;4;1; ; ; ; ;02;118,48501835774
3145990;1;1;2;6; ; ; ;02;118,200652349228
3145990;1;2;2;6; ; ; ;02;118,200652349228
3145990;1;3;2;6; ; ; ;02;118,200652349228
3145991;1;1;1; ; ; ; ;02;114,576163798835
3145991;1;2;1; ; ; ; ;02;114,576163798835
3145991;1;3;1; ; ; ; ;02;114,576163798835
3145998;1;1;1; ; ; ; ;02;79,692049583247
3145998;1;2;1; ; ; ; ;02;79,692049583247
3145998;1;3;1; ; ; ; ;02;79,692049583247
