directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3332350;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;135,742945216938
3332351;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;11;147,843758404918
3332351;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;147,843758404918
3332351;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;147,843758404918
3332352;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;11;176,202042658641
3332352;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;11;176,202042658641
3332352;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;176,202042658641
3332352;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;176,202042658641
3332353;1;1;2;2;20; ;3;20; ;2;2; ; ;1; ;11;132,969321432091
3332354;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;127,115032067182
3332354;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;127,115032067182
3332355;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;120,033731202594
3332355;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;120,033731202594
3332355;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;120,033731202594
3332355;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;120,033731202594
3332356;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;116,120872372603
3332356;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;116,120872372603
3332356;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;116,120872372603
3332357;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;11;128,523350015568
3332357;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;11;128,523350015568
3332357;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;128,523350015568
3332358;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;11;129,888655852029
3332358;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;129,888655852029
3332359;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;127,196821163308
3332359;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;127,196821163308
3332359;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;127,196821163308
3332359;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;127,196821163308
3332360;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;11;169,680725736065
3332360;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;169,680725736065
3332360;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;169,680725736065
3332361;1;1;2;2;44; ;2; ; ;1;2; ; ;1; ;11;129,713380105105
3332361;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;129,713380105105
3332361;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;129,713380105105
3332361;1;4;2;2;44; ;2; ; ;1;2; ; ;1; ;11;129,713380105105
3332362;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;164,493463928822
3332362;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;164,493463928822
3332362;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;164,493463928822
3332362;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;164,493463928822
3332362;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;11;164,493463928822
3332362;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;11;164,493463928822
3332363;1;1;2;2;44; ;2; ; ;1;2; ; ;1; ;11;139,28436855601
3332363;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;139,28436855601
3332364;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;151,756617234909
3332364;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;151,756617234909
3332364;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;151,756617234909
3332364;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;151,756617234909
3332365;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;11;100,613805460663
3332365;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;100,613805460663
3332365;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;100,613805460663
3332365;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;100,613805460663
