directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3225398;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;06;151,04719269224
3225398;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;06;151,04719269224
3225398;1;3;2;2;41; ;2; ; ;1;2; ; ;1; ;06;151,04719269224
3225399;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;06;83,2165036044339
3225399;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;06;83,2165036044339
3225399;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;06;83,2165036044339
3225399;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;06;83,2165036044339
3225400;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;06;89,0050128818564
3225400;1;2;2;2;25; ;3;41; ;1;3;41; ;1; ;06;89,0050128818564
3225401;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;06;140,071328165396
3225401;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;06;140,071328165396
3225402;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;06;107,503242663567
3225402;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;06;107,503242663567
3225403;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;06;148,379457295679
3225403;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;06;148,379457295679
3225403;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;06;148,379457295679
3225404;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;06;199,525330311191
3225404;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;06;199,525330311191
3225404;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;06;199,525330311191
3225404;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;06;199,525330311191
3225404;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;06;199,525330311191
3225404;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ;06;199,525330311191
3225405;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;06;179,08977887258
3225406;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;06;211,257811947349
