directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3181767;1;1;2;2;66; ;3;66; ;1;2; ; ;1; ;04;253,017688879522
3181767;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;253,017688879522
3181767;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;253,017688879522
3181768;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;387,202557913468
3181768;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;387,202557913468
3181768;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;387,202557913468
3181768;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;387,202557913468
3181768;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;387,202557913468
3181769;1;1;2;2;11; ;3;11; ;1;2; ; ;1; ;04;424,722074080082
3181769;1;2;2;2;11; ;3;11; ;1;2; ; ;1; ;04;424,722074080082
3181769;1;3;2;2;11; ;1; ; ; ;2; ; ;1; ;04;424,722074080082
3181770;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;184,057076720961
3181770;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;184,057076720961
3181770;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;184,057076720961
3181771;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;368,040637258784
3181771;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;368,040637258784
3181771;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;368,040637258784
3181771;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;368,040637258784
3181771;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;368,040637258784
3181772;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;273,222210538009
3181773;1;1;2;2;66; ;3;63; ;1;2; ; ;1; ;04;336,080101598221
3181773;1;2;2;2;68; ;3;63; ;1;2; ; ;1; ;04;336,080101598221
3181773;1;3;2;2;44; ;3;63; ;1;2; ; ;1; ;04;336,080101598221
3181774;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;315,185673861404
3181774;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;315,185673861404
3181775;1;1;2;2;73; ;3;73; ;1;2; ; ;1; ;04;256,041849285576
3181776;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;213,377463555956
3181776;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;213,377463555956
3181777;1;1;2;2;18; ;3;18; ;2;2; ; ;1; ;04;348,391010216083
3181777;1;2;2;2;18; ;3;18; ;1;2; ; ;1; ;04;348,391010216083
3181777;1;3;2;2;76; ;3;76; ;1;2; ; ;1; ;04;348,391010216083
3181777;1;4;2;2;76; ;3;76; ;1;2; ; ;1; ;04;348,391010216083
3181779;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;04;277,521679601147
3181779;1;2;2;2;11; ;3;11; ;1;2; ; ;1; ;04;277,521679601147
3181780;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;337,230539078871
3181780;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;337,230539078871
3181780;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;337,230539078871
3181780;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;337,230539078871
3181781;1;1;2;2;18; ;3;86; ;2;2; ; ;1; ;04;348,803415828457
3181781;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;348,803415828457
3181781;1;3;2;2;18; ;2; ; ;2;2; ; ;1; ;04;348,803415828457
3181782;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;223,788390479404
3181782;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;223,788390479404
