directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3594680;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;11;78,3433388157925
3594680;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;11;78,3433388157925
3594680;1;3;2;2;20; ;2; ; ;1;2; ; ;1; ;11;78,3433388157925
3594680;1;4;2;2;20; ;2; ; ;1;2; ; ;1; ;11;78,3433388157925
3594681;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;158,099019052759
3594681;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;158,099019052759
3594681;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;158,099019052759
3594682;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;160,52677039289
3594682;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;160,52677039289
3594682;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;160,52677039289
3594683;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;171,858351401643
3594683;1;2;2;1; ; ;3;68; ;1;2; ; ;1; ;11;171,858351401643
3594683;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;171,858351401643
3594684;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;145,738025777444
3594684;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;145,738025777444
3594685;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;11;174,758873571114
3594685;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;11;174,758873571114
3594685;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;174,758873571114
3594685;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;174,758873571114
3594685;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;11;174,758873571114
3594685;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;11;174,758873571114
3594685;1;7;2;2;54; ;2; ; ;1;2; ; ;1; ;11;174,758873571114
3594686;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;11;126,600061555953
3594686;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;126,600061555953
3594687;1;1;2;2;44; ;2; ; ;1;2; ; ;1; ;11;131,741325532445
3594687;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;131,741325532445
3594687;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;131,741325532445
3594688;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;11;171,858351401643
3594688;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;11;171,858351401643
3594688;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;171,858351401643
3594689;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;130,949281161998
3594690;1;1;2;2;20; ;3;08; ;1;2; ; ;1; ;11;171,858351401643
3594690;1;2;2;2;08; ;3;08; ;1;2; ; ;1; ;11;171,858351401643
3594690;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;171,858351401643
3594691;1;1;2;2;54; ;3;54; ;1;2; ; ;1; ;11;182,807003255784
3594692;1;1;2;2;44; ;2; ; ;1;2; ; ;1; ;11;113,108662886573
3594692;1;2;2;2;44; ;2; ; ;1;2; ; ;1; ;11;113,108662886573
3594692;1;3;2;2;44; ;2; ; ;1;2; ; ;1; ;11;113,108662886573
3594692;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;113,108662886573
3594692;1;5;2;2;44; ;2; ; ;1;2; ; ;1; ;11;113,108662886573
3594694;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;11;171,904318755474
3594695;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;175,232034962237
3594695;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;175,232034962237
3594695;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;175,232034962237
3594696;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;11;171,904318755474
3594698;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;161,933720930657
3594698;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;161,933720930657
3594699;1;1;2;2;17; ;3;17; ;1;2; ; ;1; ;11;162,452668628582
3594701;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;171,086971133214
3594701;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;171,086971133214
3594701;1;3;2;2;63; ;3;63; ;1;2; ; ;1; ;11;171,086971133214
3594702;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;11;177,973786860451
3594703;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;11;146,412602698788
3594703;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;146,412602698788
3594705;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;159,941490271613
3594705;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;159,941490271613
3594706;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;11;198,82295001325
3594706;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;11;198,82295001325
3594706;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;11;198,82295001325
3594706;1;4;2;2;11; ;2; ; ;1;2; ; ;1; ;11;198,82295001325
3594706;1;5;2;2;11; ;2; ; ;1;2; ; ;1; ;11;198,82295001325
3594707;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;207,858703603676
3594707;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;207,858703603676
3594707;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;207,858703603676
3594707;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;207,858703603676
3594708;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;11;188,737138911653
3594708;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;188,737138911653
3594709;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;11;190,231476310738
3594709;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;11;190,231476310738
3594709;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;190,231476310738
3594709;1;4;2;2;17; ;2; ; ;1;2; ; ;1; ;11;190,231476310738
3594710;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;159,941490271613
3594710;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;159,941490271613
3594711;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;174,894207511202
3594711;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;11;174,894207511202
3594711;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;174,894207511202
3594712;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;157,602201456088
3594712;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;157,602201456088
3594713;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;152,015068484665
3594713;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;152,015068484665
3594713;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;152,015068484665
3594715;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;142,477559182192
3594715;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;142,477559182192
3594716;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;193,668381268267
3594716;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;193,668381268267
3594716;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;193,668381268267
3594716;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;193,668381268267
3594717;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594717;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594717;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594717;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594717;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594717;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594717;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;11;140,272945965876
3594718;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;11;157,671414619632
3594718;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;11;157,671414619632
3594719;1;1;2;1; ; ;2; ; ;1;3;11; ;1; ;11;126,891377038205
3594719;1;2;2;1; ; ;2; ; ;1;3;11; ;1; ;11;126,891377038205
