directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3461720;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;05;101,122226182316
3461720;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;05;101,122226182316
3461721;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;227,240964391245
3461721;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;227,240964391245
3461721;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;227,240964391245
3461722;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;154,532617830707
3461722;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;154,532617830707
3461723;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;201,473357510746
3461723;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;05;201,473357510746
3461723;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;201,473357510746
3461723;1;4;2;2;47; ;2; ; ;1;2; ; ;1; ;05;201,473357510746
3461724;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;05;176,15739529462
3461724;1;2;2;2;08; ;2; ; ;1;2; ; ;1; ;05;176,15739529462
3461724;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;176,15739529462
3461724;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;176,15739529462
3461724;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;05;176,15739529462
3461725;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;155,80995080847
3461726;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;176,841218576855
3461726;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;05;176,841218576855
3461726;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;176,841218576855
3461726;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;176,841218576855
3461726;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;05;176,841218576855
3461727;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;136,12226203897
3461727;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;05;136,12226203897
3461727;1;3;2;1; ; ;3;20; ;1;2; ; ;1; ;05;136,12226203897
3461727;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;136,12226203897
3461728;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;159,952482220488
3461728;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;159,952482220488
3461728;1;3;2;2;05; ;2; ; ;1;2; ; ;1; ;05;159,952482220488
3461729;1;1;2;2;44; ;2; ; ;1;2; ; ;1; ;05;164,854714432163
3461729;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;05;164,854714432163
3461729;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;164,854714432163
3461730;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;209,928557786697
3461730;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;05;209,928557786697
3461730;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;209,928557786697
3461730;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;209,928557786697
3461731;1;1;2;2;47; ;3;47; ;1;2; ; ;1; ;05;170,73753090484
3461731;1;2;2;2;47; ;3;47; ;1;2; ; ;1; ;05;170,73753090484
3461731;1;3;2;2;47; ;3;47; ;1;2; ; ;1; ;05;170,73753090484
3461731;1;4;2;2;47; ;3;47; ;1;2; ; ;1; ;05;170,73753090484
3461732;1;1;2;2;08; ;2; ; ;1;2; ; ;1; ;05;197,42176217202
3461732;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;197,42176217202
3461732;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;05;197,42176217202
3461732;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;05;197,42176217202
3461732;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;05;197,42176217202
3461732;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;05;197,42176217202
3461732;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;05;197,42176217202
3461733;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;05;84,351221316892
3461733;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;05;84,351221316892
3461733;1;3;2;2;47; ;2; ; ;1;2; ; ;1; ;05;84,351221316892
3461734;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;05;170,274578821943
3461734;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;05;170,274578821943
