directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3440546;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;76,2177296114691
3440546;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;76,2177296114691
3440546;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;76,2177296114691
3440547;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;48,7671703148327
3440548;1;1;2;1; ; ;2; ; ;1;3;18; ;1; ;04;51,9529637351055
3440548;1;2;2;1; ; ;3;18; ;1;3;18; ;1; ;04;51,9529637351055
3440548;1;3;2;2;86; ;2; ; ;1;2; ; ;1; ;04;51,9529637351055
3440549;1;1;2;2;11; ;3;11; ;1;2; ; ;1; ;04;94,3656903390848
3440551;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;04;188,102309700984
3440552;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;713,133534145867
3440553;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;711,802384967369
3440554;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;78,122608758497
3440555;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;76,1639978549403
3440555;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;76,1639978549403
3440556;1;1;2;1; ; ;3;11; ;2;2; ; ;1; ;04;75,6449849951858
3440556;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;75,6449849951858
3440556;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;75,6449849951858
3440557;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;190,751632328849
3440557;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;190,751632328849
3440558;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;713,133534145867
3440559;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;04;188,102309700984
3440561;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;73,286290176139
3440561;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;73,286290176139
3440562;1;1;2;2;17; ;3;17; ;1;2; ; ;1; ;04;811,408365445142
3440563;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;761,675380136898
3440563;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;04;761,675380136898
3440565;1;1;2;2;63; ;3;63; ;1;2; ; ;1; ;04;178,283383536467
3440567;1;1;2;1; ; ;3;18; ;1;2; ; ;1; ;04;70,7650798982225
3440567;1;2;2;1; ; ;3;18; ;1;2; ; ;1; ;04;70,7650798982225
3440567;1;3;2;1; ; ;3;18; ;1;2; ; ;1; ;04;70,7650798982225
3440567;1;4;2;1; ; ;3;18; ;1;2; ; ;1; ;04;70,7650798982225
3440568;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;169,218706131479
3440568;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;169,218706131479
3440568;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;169,218706131479
3440570;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;169,282961533464
3440570;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;169,282961533464
3440572;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;57,0432085955513
3440572;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;04;57,0432085955513
3440573;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440573;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440573;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440573;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440573;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440573;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440573;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;04;47,7192674123096
3440574;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;04;73,286290176139
3440574;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;04;73,286290176139
3440575;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;166,972175728881
3440575;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;166,972175728881
3440575;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;166,972175728881
3440575;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;166,972175728881
3440575;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;166,972175728881
3440575;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;04;166,972175728881
3440576;1;1;2;1; ; ;3;25; ;1;2; ; ;1; ;04;190,319587166919
3440578;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;04;190,418845034224
3440578;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;04;190,418845034224
3440579;1;1;2;2;47; ;3;47; ;1;2; ; ;1; ;04;178,464107166587
3440580;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;137,422087221273
3440580;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;137,422087221273
3440581;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;163,536744784344
3440581;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;163,536744784344
3440581;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;163,536744784344
3440581;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;163,536744784344
3440582;1;1;2;2;05; ;2; ; ;1;2; ; ;1; ;04;233,10609974728
3440582;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;233,10609974728
3440582;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;233,10609974728
3440582;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;233,10609974728
3440583;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;191,643490354631
3440583;1;2;2;2;47; ;3;47; ;1;2; ; ;1; ;04;191,643490354631
3440584;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;04;163,819688463005
3440584;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;04;163,819688463005
3440586;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;105,096767939035
3440586;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;105,096767939035
3440586;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;105,096767939035
3440586;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;105,096767939035
3440587;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;44,0069860279448
3440587;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;04;44,0069860279448
3440587;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;44,0069860279448
3440587;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;44,0069860279448
3440587;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;44,0069860279448
3440587;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;04;44,0069860279448
3440588;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;108,163937953035
3440588;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;108,163937953035
3440589;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;63,1168739222119
3440590;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;85,6251658265597
3440590;1;2;2;1; ; ;3;08; ;1;2; ; ;1; ;04;85,6251658265597
3440590;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;85,6251658265597
3440591;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;129,622382076644
3440591;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;129,622382076644
3440591;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;129,622382076644
3440591;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;129,622382076644
3440592;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;121,300542436052
3440593;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;44,0069860279448
3440593;1;2;2;1; ; ;3;20; ;1;2; ; ;1; ;04;44,0069860279448
3440594;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;107,504438562899
3440594;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;107,504438562899
3440595;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;04;103,652309457141
3440595;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;103,652309457141
3440596;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;106,803527170164
3440596;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;04;106,803527170164
3440596;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;106,803527170164
3440596;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;106,803527170164
3440596;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;106,803527170164
3440597;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;04;112,413265699695
3440597;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;112,413265699695
3440597;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;112,413265699695
3440598;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;04;84,7112983012519
3440598;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;04;84,7112983012519
3440598;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;04;84,7112983012519
3440598;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;84,7112983012519
3440598;1;5;2;2;15; ;2; ; ;1;2; ; ;1; ;04;84,7112983012519
3440599;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;837,969615921959
3440599;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;04;837,969615921959
3440600;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;04;1231,12244812697
3440600;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;04;1231,12244812697
3440600;1;3;2;2;19; ;2; ; ;1;2; ; ;1; ;04;1231,12244812697
3440600;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1231,12244812697
3440600;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1231,12244812697
3440601;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1045,62318068973
3440602;1;1;2;2;76; ;3;76; ;2;2; ; ;1; ;04;1043,89396668878
3440602;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;04;1043,89396668878
3440602;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1043,89396668878
3440602;1;4;2;2;76; ;3;86; ;2;2; ; ;1; ;04;1043,89396668878
3440603;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;911,677035572466
3440604;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;911,677035572466
3440607;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;972,641794827758
3440607;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;04;972,641794827758
3440607;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;972,641794827758
3440607;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;972,641794827758
3440607;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;972,641794827758
3440608;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1089,02289945223
3440608;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1089,02289945223
3440608;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1089,02289945223
3440608;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;1089,02289945223
3440609;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;800,171232316534
3440609;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;04;800,171232316534
3440609;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;800,171232316534
3440609;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;800,171232316534
3440609;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;800,171232316534
3440610;1;1;2;1; ; ;4; ;1; ;2; ; ;1; ;04;630,404344000088
3440610;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;04;630,404344000088
3440610;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;630,404344000088
3440611;1;1;2;2;63; ;2; ; ;1;2; ; ;1; ;04;1066,34630282781
3440611;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;04;1066,34630282781
3440612;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;04;158,818048202657
3440613;1;1;2;2;11; ;3;11; ;1;3;11; ;1; ;04;131,961181946607
3440614;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;331,79362739074
3440614;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;04;331,79362739074
3440614;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;331,79362739074
3440614;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;331,79362739074
3440615;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;288,518952912537
3440615;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;288,518952912537
3440615;1;3;2;2;63; ;2; ; ;1;2; ; ;1; ;04;288,518952912537
3440615;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;288,518952912537
3440615;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;288,518952912537
3440616;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;295,090530932593
3440616;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;04;295,090530932593
3440617;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;309,169888096891
3440618;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;323,843318802648
3440619;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;316,454124712395
3440619;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;316,454124712395
3440619;1;3;2;2;76; ;4; ;2; ;2; ; ;1; ;04;316,454124712395
3440620;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;309,097889665763
3440621;1;1;2;2;05; ;2; ; ;1;2; ; ;1; ;04;295,162529363722
3440621;1;2;2;2;05; ;2; ; ;1;2; ; ;1; ;04;295,162529363722
3440622;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;298,920192553519
3440622;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;298,920192553519
3440622;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;298,920192553519
3440623;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;04;361,008622365692
3440623;1;9;2;3; ;4;1; ; ; ;4; ;4; ;4;04;361,008622365692
3440624;1;1;2;3; ;9;2; ; ;1;2; ; ;1; ;04;291,484411840406
3440625;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;04;295,090530932593
3440625;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;04;295,090530932593
3440626;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;337,92504834273
3440626;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;04;337,92504834273
3440626;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;04;337,92504834273
3440627;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;277,477053107236
3440627;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;277,477053107236
3440628;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;295,162529363722
3440628;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;04;295,162529363722
3440629;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;04;295,090530932593
3440629;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;04;295,090530932593
3440630;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;298,768648455909
3440630;1;2;2;2;05; ;2; ; ;1;2; ; ;1; ;04;298,768648455909
3440630;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;04;298,768648455909
3440631;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;262,217096095372
3440632;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;04;309,169888096891
3440633;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;309,097889665763
3440634;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;04;267,075813466254
