directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3529296;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;140,349475295914
3529296;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;140,349475295914
3529297;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;200,182998218792
3529297;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;08;200,182998218792
3529297;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;200,182998218792
3529297;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;200,182998218792
3529298;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;148,209415973075
3529298;1;2;2;2;44; ;2; ; ;1;2; ; ;1; ;08;148,209415973075
3529299;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;149,918268050885
3529299;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;149,918268050885
3529299;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;149,918268050885
3529299;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;149,918268050885
3529300;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;163,304565092534
3529300;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;163,304565092534
3529300;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;163,304565092534
3529301;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,164505769694
3529301;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,164505769694
3529301;2;2;2;1; ; ;3;44; ;1;2; ; ;1; ;08;171,164505769694
3529302;1;1;2;2;47; ;3;88; ;1;2; ; ;1; ;08;163,471834312825
3529302;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;163,471834312825
3529302;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;163,471834312825
3529303;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;176,073278079093
3529303;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;176,073278079093
3529303;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;176,073278079093
3529303;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;176,073278079093
3529303;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;08;176,073278079093
3529303;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;08;176,073278079093
3529303;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;08;176,073278079093
3529304;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,164505769694
3529304;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;171,164505769694
3529304;1;3;2;1; ; ;3;44; ;1;2; ; ;1; ;08;171,164505769694
3529305;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;08;182,708023149963
3529305;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;08;182,708023149963
3529305;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;08;182,708023149963
3529305;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;08;182,708023149963
3529306;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;08;123,679845476211
3529307;1;1;2;2;08; ;2; ; ;1;2; ; ;1; ;08;157,767962741173
