Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4391295;1;1;2;2;76; ;3;63; ;1;2; ; ;2;8;08;330,946775236972
4391295;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;08;330,946775236972
4391296;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391296;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391297;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391297;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391298;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391298;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391299;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391299;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391300;1;1;2;2;63; ;2; ; ;1;2; ; ;1; ;08;591,499129251202
4391301;1;1;2;2;63; ;3;63; ;1;2; ; ;1; ;08;490,819284368182
4391301;1;2;2;2;17; ;3;63; ;1;2; ; ;1; ;08;490,819284368182
4391301;1;3;2;1; ; ;3;63; ;1;2; ; ;1; ;08;490,819284368182
4391302;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391302;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391303;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;293,679260462477
4391304;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391304;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391304;1;3;2;2;63; ;3;63; ;1;2; ; ;1; ;08;277,115807238353
4391305;1;1;2;2;63; ;2; ; ;1;2; ; ;1; ;08;591,499129251202
4391306;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;982,833084117726
4391306;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;982,833084117726
4391306;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;982,833084117726
4391307;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;733,459397493815
4391307;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;733,459397493815
4391307;1;3;1;2;63; ;2; ; ;1;2; ; ;1; ;08;733,459397493815
4391308;1;1;2;1; ; ;2; ; ;1;3;11; ;1; ;08;526,613752670234
4391308;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;526,613752670234
4391308;1;3;1;2;63; ;2; ; ;1;2; ; ;1; ;08;526,613752670234
4391309;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391309;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391309;1;3;2;2;5; ;3;63; ;1;3;63; ;1; ;08;277,115807238353
4391310;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;293,679260462477
4391311;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391311;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391311;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391311;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391311;1;5;1;2;63; ;2; ; ;1;2; ; ;1; ;08;277,115807238353
4391312;1;1;1;1; ; ;2; ; ;2;2; ; ;1; ;08;490,819284368182
4391312;1;2;2;1; ; ;2; ; ;2;2; ; ;1; ;08;490,819284368182
4391312;1;3;2;2;63; ;2; ; ;2;2; ; ;1; ;08;490,819284368182
4391313;1;1;2;2;17; ;3;11; ;1;3;11; ;1; ;08;597,343076743552
4391314;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1089,26074394109
4391314;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1089,26074394109
4391314;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1089,26074394109
4391315;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391315;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391315;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391315;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391316;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1250,86883639433
4391316;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1250,86883639433
4391316;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;08;1250,86883639433
4391317;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;08;1135,11396115153
4391317;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1135,11396115153
4391317;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1135,11396115153
4391317;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1135,11396115153
4391317;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1135,11396115153
4391318;1;1;2;2;52; ;3;5; ;1;2; ; ;1; ;08;1280,75243765672
4391318;1;2;2;2;52; ;3;5; ;1;2; ; ;1; ;08;1280,75243765672
4391318;1;3;2;2;52; ;3;52; ;1;2; ; ;1; ;08;1280,75243765672
4391318;1;4;1;1; ; ;3;5; ;1;2; ; ;1; ;08;1280,75243765672
4391318;1;5;1;1; ; ;3;5; ;1;2; ; ;1; ;08;1280,75243765672
4391319;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1195,46869700682
4391319;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1195,46869700682
4391319;1;3;2;3; ;2;2; ; ;1;2; ; ;1; ;08;1195,46869700682
4391319;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1195,46869700682
4391320;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1320,39430457738
4391320;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1320,39430457738
4391320;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1320,39430457738
4391321;1;1;2;2;47; ;3;20; ;1;2; ; ;1; ;08;1154,84822042336
4391321;1;2;2;2;20; ;3;20; ;2;2; ; ;1; ;08;1154,84822042336
4391321;1;3;2;2;20; ;1; ; ; ;2; ; ;1; ;08;1154,84822042336
4391321;1;4;2;2;20; ;1; ; ; ;2; ; ;1; ;08;1154,84822042336
4391321;1;5;2;2;20; ;3;20; ;1;3;20; ;1; ;08;1154,84822042336
4391322;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1065,29223762186
4391322;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1065,29223762186
4391322;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1065,29223762186
4391323;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1114,87210305189
4391323;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1114,87210305189
4391323;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1114,87210305189
4391323;1;4;1;2;5; ;1; ; ; ;1; ; ; ; ;08;1114,87210305189
4391324;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;968,051185089091
4391324;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;968,051185089091
4391325;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;08;1075,44157961243
4391325;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1075,44157961243
4391325;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1075,44157961243
4391325;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1075,44157961243
4391325;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1075,44157961243
4391326;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1048,64026735763
4391326;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1048,64026735763
4391326;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1048,64026735763
4391326;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1048,64026735763
4391327;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1261,73852780527
4391327;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1261,73852780527
4391327;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1261,73852780527
4391327;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1261,73852780527
4391327;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1261,73852780527
4391328;1;1;2;1; ; ;3;5; ;1;3;5; ;1; ;08;1209,28786133549
4391328;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;08;1209,28786133549
4391329;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;914,247672112686
4391329;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;914,247672112686
4391331;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1055,19149023651
4391331;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1055,19149023651
4391331;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1055,19149023651
4391332;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;859,770036096367
4391332;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;859,770036096367
4391332;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;859,770036096367
4391332;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;859,770036096367
4391333;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1029,58013112571
4391333;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1029,58013112571
4391334;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1035,50345734515
4391334;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1035,50345734515
4391334;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1035,50345734515
4391334;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1035,50345734515
4391334;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1035,50345734515
4391335;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;08;1135,78808419145
4391335;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;08;1135,78808419145
4391335;1;3;2;2;73; ;2; ; ;1;2; ; ;1; ;08;1135,78808419145
4391336;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;2;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;2;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;2;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;3;1;2;2;68; ;3;11; ;1;2; ; ;1; ;08;1157,21310333857
4391336;3;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;3;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391336;3;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1157,21310333857
4391337;1;1;1;1; ; ;2; ; ;2;2; ; ;1; ;08;1381,04529577929
4391337;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1381,04529577929
4391337;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1381,04529577929
4391337;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1381,04529577929
4391338;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1320,39430457738
4391338;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1320,39430457738
4391338;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1320,39430457738
4391339;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1034,27478950708
4391340;1;1;2;2;5; ;3;5; ;2;2; ; ;1; ;08;1391,13853147824
4391340;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;08;1391,13853147824
4391340;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1391,13853147824
4391340;1;4;2;2;5; ;3;5; ;2;2; ; ;1; ;08;1391,13853147824
4391340;1;5;2;2;5; ;3;5; ;2;2; ; ;1; ;08;1391,13853147824
4391340;1;6;2;2;5; ;3;5; ;2;2; ; ;1; ;08;1391,13853147824
4391341;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1101,05293872322
4391341;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1101,05293872322
4391341;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1101,05293872322
4391341;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1101,05293872322
4391341;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1101,05293872322
4391341;1;6;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1101,05293872322
4391342;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1250,86883639433
4391342;1;2;2;3; ;4;2; ; ;1;2; ; ;1; ;08;1250,86883639433
4391342;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1250,86883639433
4391343;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1124,96461916096
4391343;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1124,96461916096
4391343;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1124,96461916096
4391344;1;1;2;2;27; ;3;5; ;2;2; ; ;1; ;08;1195,46869700682
4391344;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;08;1195,46869700682
4391344;1;3;2;1; ; ;3;5; ;2;2; ; ;1; ;08;1195,46869700682
4391344;1;4;2;2;5; ;3;5; ;2;3;5; ;1; ;08;1195,46869700682
4391345;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391345;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391345;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391345;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1174,54448459099
4391346;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1120,79470968145
4391346;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1120,79470968145
4391346;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1120,79470968145
4391346;1;4;2;1; ; ;1; ; ; ;2; ; ;1; ;08;1120,79470968145
4391347;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1108,99500321292
4391347;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1108,99500321292
4391347;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;08;1108,99500321292
4391349;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1286,83264970062
4391349;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1286,83264970062
4391349;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;1286,83264970062
4391349;1;4;1;2;5; ;1; ; ; ;2; ; ;1; ;08;1286,83264970062
4391350;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1132,01592918127
4391350;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1132,01592918127
4391350;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1132,01592918127
4391350;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;08;1132,01592918127
4391350;1;5;2;2;17; ;2; ; ;1;2; ; ;1; ;08;1132,01592918127
4391351;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1255,14107854593
4391351;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1255,14107854593
4391351;1;3;2;2;5; ;3;5; ;1;3;5; ;1; ;08;1255,14107854593
4391351;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1255,14107854593
4391352;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1220,39770180143
4391352;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1220,39770180143
4391352;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1220,39770180143
4391352;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1220,39770180143
4391352;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1220,39770180143
4391352;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1220,39770180143
4391353;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1316,41831777241
4391353;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;1316,41831777241
4391353;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1316,41831777241
