Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4228949;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;01;827,865489837211
4228949;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;827,865489837211
4228949;1;3;2;2;70; ;2; ; ;1;2; ; ;1; ;01;827,865489837211
4228949;1;4;1;2;70; ;2; ; ;1;2; ; ;1; ;01;827,865489837211
4228950;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1103,67256774477
4228951;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1055,00102581435
4228951;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1055,00102581435
4228952;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1101,27015614449
4228952;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1101,27015614449
4228953;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;1384,32482204949
4228953;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;01;1384,32482204949
4228953;1;3;1;2;5; ;1; ; ; ;2; ; ;1; ;01;1384,32482204949
4228954;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1159,82708569454
4228954;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1159,82708569454
4228955;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1308,6877930154
4228956;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1003,48340235433
4228957;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1279,78518643737
4228957;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1279,78518643737
4228957;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1279,78518643737
4228957;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1279,78518643737
4228957;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1279,78518643737
4228958;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1157,31871112504
4228958;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1157,31871112504
4228958;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;1157,31871112504
4228958;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1157,31871112504
4228958;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1157,31871112504
4228959;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1272,30221041802
4228959;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1272,30221041802
4228959;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;1272,30221041802
4228960;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1470,16952133143
4228960;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1470,16952133143
4228960;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1470,16952133143
4228960;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1470,16952133143
4228960;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1470,16952133143
4228960;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1470,16952133143
4228961;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;942,740380862997
4228961;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;942,740380862997
4228961;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;942,740380862997
4228961;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;942,740380862997
4228962;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1157,42467409427
4228962;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;1157,42467409427
4228962;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1157,42467409427
4228963;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;952,409448823637
4228963;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;952,409448823637
4228963;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;952,409448823637
4228964;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;981,655960226473
4228964;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;981,655960226473
