Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4441371;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2438,56524573604
4441371;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2438,56524573604
4441371;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2438,56524573604
4441376;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2330,50369023804
4441376;1;2;2;1; ; ;3;76; ;1;3;76; ;1; ;10;2330,50369023804
4441376;1;3;2;2;76; ;3;76; ;1;2; ; ;1; ;10;2330,50369023804
4441376;1;4;2;2;76; ;1; ; ; ;2; ; ;1; ;10;2330,50369023804
4441377;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441377;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441377;1;3;2;1; ; ;2; ; ;1;3;52; ;1; ;10;3890,36504894659
4441377;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441377;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441377;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441377;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441377;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3890,36504894659
4441378;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;10;3246,98752779976
4441378;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3246,98752779976
4441378;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;10;3246,98752779976
4441379;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2896,5532592185
4441379;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;10;2896,5532592185
4441379;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;10;2896,5532592185
4441380;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;10;2579,83632059431
4441380;1;2;2;2;52; ;3;52; ;2;2; ; ;1; ;10;2579,83632059431
4441380;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;10;2579,83632059431
4441380;1;4;2;2;52; ;3;52; ;2;2; ; ;1; ;10;2579,83632059431
4441381;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;10;2248,28399486472
4441381;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2248,28399486472
4441382;1;1;2;1; ; ;2; ; ;1;3;5; ;2;1;10;3861,20904779693
4441382;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;10;3861,20904779693
4441382;1;3;2;2;19; ;2; ; ;1;2; ; ;1; ;10;3861,20904779693
4441382;1;4;2;2;19; ;2; ; ;1;2; ; ;1; ;10;3861,20904779693
4441382;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;10;3861,20904779693
4441382;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;10;3861,20904779693
4441382;1;7;2;2;19; ;3;19; ;2;2; ; ;1; ;10;3861,20904779693
4441382;1;8;2;2;19; ;3;19; ;2;2; ; ;1; ;10;3861,20904779693
4441382;1;9;2;2;19; ;3;19; ;2;2; ; ;1; ;10;3861,20904779693
4441382;1;10;2;2;19; ;3;19; ;2;2; ; ;1; ;10;3861,20904779693
4441382;1;11;1;1; ; ;1; ; ; ;2; ; ;1; ;10;3861,20904779693
4441383;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;10;2264,48131441867
4441383;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;10;2264,48131441867
4441383;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2264,48131441867
4441383;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2264,48131441867
4441383;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;10;2264,48131441867
4441384;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;10;1978,83161578315
4441385;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2481,9055738136
4441385;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2481,9055738136
4441385;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;10;2481,9055738136
4441386;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;10;1696,15426043029
4441387;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2545,58742638115
4441387;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2545,58742638115
4441387;1;3;2;2;76; ;3;76; ;1;2; ; ;1; ;10;2545,58742638115
4441388;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1787,12508993799
4441388;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1787,12508993799
4441388;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1787,12508993799
4441389;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;10;1978,83161578315
4441390;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;10;1320,43154271208
4441390;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1320,43154271208
4441395;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1696,15426043029
4441396;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1943,6323313999
4441396;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1943,6323313999
4441396;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1943,6323313999
4441397;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2948,16983662668
4441397;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2948,16983662668
4441397;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2948,16983662668
4441398;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2596,92704658462
4441399;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3004,6148147165
4441399;1;2;1;1; ; ;2; ; ;1;1; ; ; ; ;10;3004,6148147165
4441400;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;10;2227,49081317405
4441400;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2227,49081317405
4441400;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;10;2227,49081317405
4441400;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2227,49081317405
4441400;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2227,49081317405
4441400;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2227,49081317405
4441401;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2864,30489280853
4441401;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2864,30489280853
4441401;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2864,30489280853
4441401;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;10;2864,30489280853
4441401;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;10;2864,30489280853
4441402;1;1;2;2;27; ;1; ; ; ;2; ; ;1; ;10;3281,51337921764
4441402;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3281,51337921764
4441402;1;3;2;2;27; ;2; ; ;1;2; ; ;1; ;10;3281,51337921764
4441402;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3281,51337921764
4441402;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3281,51337921764
4441402;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3281,51337921764
4441403;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3040,99522552105
4441403;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3040,99522552105
4441403;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3040,99522552105
4441405;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;10;2246,49277800336
4441406;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;10;2586,79623786733
4441406;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2586,79623786733
4441406;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;10;2586,79623786733
4441407;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3071,54166403385
4441407;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3071,54166403385
4441407;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3071,54166403385
4441407;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3071,54166403385
4441407;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3071,54166403385
4441408;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3350,75224687222
4441408;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3350,75224687222
4441408;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;10;3350,75224687222
4441409;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1696,15426043029
4441410;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;10;2452,48508028207
4441411;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;10;1845,70158461919
4441411;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;10;1845,70158461919
4441412;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;10;1320,43154271208
