Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4489752;1;1;1;2;63; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489752;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489752;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489752;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489752;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489752;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489752;1;7;2;2;52; ;3;52; ;2;2; ; ;1; ;12;2207,18624654789
4489752;1;8;2;2;52; ;2; ; ;1;2; ; ;1; ;12;2207,18624654789
4489753;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;12;1896,65683622437
4489753;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1896,65683622437
4489755;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2012,01079926186
4489755;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2012,01079926186
4489755;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2012,01079926186
4489755;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2012,01079926186
4489755;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2012,01079926186
4489755;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2012,01079926186
4489756;1;1;1;2;52; ;2; ; ;1;2; ; ;1; ;12;3758,7037575317
4489756;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;3758,7037575317
4489756;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;3758,7037575317
4489756;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;12;3758,7037575317
4489756;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;12;3758,7037575317
4489756;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;12;3758,7037575317
4489757;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1870,40711516956
4489757;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1870,40711516956
4489758;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2680,03911494651
4489758;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2680,03911494651
4489758;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2680,03911494651
4489759;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1675,48093002625
4489759;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1675,48093002625
4489759;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1675,48093002625
4489759;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1675,48093002625
4489759;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1675,48093002625
4489760;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2759,25576138953
4489760;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;12;2759,25576138953
4489767;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;12;2532,12139562848
4489769;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1308,3813275248
4489769;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1308,3813275248
4489769;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1308,3813275248
4489776;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2823,61990782256
4489781;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;12;1949,62376161258
4489782;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2706,22015873786
4489782;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2706,22015873786
4489782;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2706,22015873786
4489783;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;12;2944,75174554373
4489783;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2944,75174554373
4489783;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;12;2944,75174554373
4489783;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;12;2944,75174554373
4489786;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;2205,83519703764
4489786;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;2205,83519703764
4489786;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;12;2205,83519703764
4489786;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;12;2205,83519703764
4489786;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;12;2205,83519703764
4489786;1;6;1;1; ; ;2; ; ;2;2; ; ;2; ;12;2205,83519703764
4489787;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1093,46791395926
4489787;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1093,46791395926
4489788;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1635,13492873273
4489788;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1635,13492873273
4489789;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;988,08469392731
4489789;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;988,08469392731
4489789;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;12;988,08469392731
4489789;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;12;988,08469392731
4489789;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;12;988,08469392731
4489789;1;6;1;1; ; ;2; ; ;2;2; ; ;2; ;12;988,08469392731
4489790;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1754,14001043159
4489790;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1754,14001043159
4489790;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1754,14001043159
4489790;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;12;1754,14001043159
4489791;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1093,46791395926
4489791;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1093,46791395926
4489792;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489792;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489792;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489792;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489792;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489792;1;6;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489792;1;7;1;1; ; ;1; ; ; ;2; ; ;2; ;12;873,369215556609
4489792;1;8;1;1; ; ;2; ; ;2;2; ; ;2; ;12;873,369215556609
4489793;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1545,16310056531
4489793;1;2;1;1; ; ;2; ; ;1;2; ; ;2; ;12;1545,16310056531
4489793;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1545,16310056531
4489793;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;12;1545,16310056531
4489794;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1188,73904268864
4489794;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1188,73904268864
4489794;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1188,73904268864
4489795;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;12;1023,97648327201
4489795;1;2;1;1; ; ;3;5; ;1;2; ; ;1; ;12;1023,97648327201
4489796;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1128,0844248052
4489796;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1128,0844248052
4489796;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1128,0844248052
4489797;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1395,38254134676
4489797;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1395,38254134676
4489797;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;12;1395,38254134676
4489797;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1395,38254134676
4489797;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;12;1395,38254134676
4489797;1;6;2;1; ; ;2; ; ;1;2; ; ;1; ;12;1395,38254134676
4489797;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1395,38254134676
4489798;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;12;1221,24841615268
4489798;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1221,24841615268
4489799;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1210,46313028641
4489799;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1210,46313028641
4489800;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1013,19119740573
4489800;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1013,19119740573
4489801;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;12;1396,79626143559
4489801;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1396,79626143559
4489801;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1396,79626143559
4489802;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1155,63912442931
4489802;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;12;1155,63912442931
4489803;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1131,07276875469
4489803;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1131,07276875469
4489803;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;12;1131,07276875469
4489803;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;12;1131,07276875469
