Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4343306;1;3;2;2;41; ;3;81; ;2;3;11; ;1; ;06;1212,31409055025
4343306;1;4;2;2;11; ;1; ; ; ;3;11; ;1; ;06;1212,31409055025
4343307;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1537,81258105519
4343307;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1537,81258105519
4343307;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1537,81258105519
4343307;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1537,81258105519
4343308;1;1;2;1; ; ;4; ;2; ;2; ; ;1; ;06;884,825070840427
4343309;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;976,999989403756
4343309;1;2;2;2;5; ;4; ;1; ;4; ;1; ;1;06;976,999989403756
4343310;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;588,59939194483
4343310;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;588,59939194483
4343310;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;588,59939194483
4343310;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;588,59939194483
4343310;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;588,59939194483
4343310;1;6;2;1; ; ;2; ; ;1;2; ; ;1; ;06;588,59939194483
4343311;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;06;1057,21102579429
4343311;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;06;1057,21102579429
4343311;1;3;2;3; ;2;2; ; ;1;2; ; ;1; ;06;1057,21102579429
4343312;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1026,80951747829
4343312;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1026,80951747829
4343312;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;06;1026,80951747829
