Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4273684;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1056,84488420774
4273685;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;999,417715910887
4273685;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;03;999,417715910887
4273685;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;03;999,417715910887
4273686;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1181,30532659453
4273686;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1181,30532659453
4273686;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1181,30532659453
4273687;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;03;1188,53039735324
4273688;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;03;1002,78111835783
4273688;1;2;2;1; ; ;3;5; ;1;2; ; ;1; ;03;1002,78111835783
4273689;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;879,389498225898
4273689;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;879,389498225898
4273689;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;879,389498225898
4273690;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1181,30532659453
4273690;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1181,30532659453
4273690;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1181,30532659453
4273691;1;1;2;2;17; ;4; ;2; ;2; ; ;1; ;03;1113,52791498958
4273691;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;03;1113,52791498958
4273692;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1176,23025273442
4273692;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;03;1176,23025273442
4273693;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1085,77610979049
4273693;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1085,77610979049
4273693;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1085,77610979049
4273694;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273694;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273694;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273694;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273694;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273694;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273694;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;03;1042,14248505207
4273694;1;8;1;1; ; ;1; ; ; ;1; ; ; ; ;03;1042,14248505207
4273694;1;9;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1042,14248505207
4273695;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1002,0709660075
4273695;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1002,0709660075
4273695;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1002,0709660075
4273695;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1002,0709660075
4273696;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;790,264601701451
4273696;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;790,264601701451
4273696;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;790,264601701451
4273697;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;927,668037865374
4273697;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;927,668037865374
4273697;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;03;927,668037865374
4273698;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;03;897,369849129821
4273698;1;2;1;1; ; ;1; ; ; ;1; ; ; ; ;03;897,369849129821
4273698;1;3;2;2;70; ;3;70; ;1;2; ; ;1; ;03;897,369849129821
4273699;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;03;1133,02678695506
4273699;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;03;1133,02678695506
4273699;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1133,02678695506
4273700;1;1;2;3; ;11;4; ;11; ;2; ; ;1; ;03;1034,77328529374
4273700;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1034,77328529374
4273700;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;03;1034,77328529374
4273701;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1008,56634456826
4273702;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1013,53639850304
4273702;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;03;1013,53639850304
4273702;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1013,53639850304
4273702;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1013,53639850304
4273703;1;1;2;2;17; ;3;5; ;1;2; ; ;1; ;03;1196,7569871748
4273703;1;2;2;2;73; ;3;5; ;1;2; ; ;1; ;03;1196,7569871748
4273703;1;3;2;1; ; ;3;5; ;1;2; ; ;1; ;03;1196,7569871748
4273704;1;1;2;2;11; ;3;5; ;1;2; ; ;1; ;03;987,329457777555
4273704;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;03;987,329457777555
4273705;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1016,79293438982
4273705;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1016,79293438982
4273705;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;03;1016,79293438982
4273706;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;03;790,264601701451
4273706;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;790,264601701451
4273706;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;790,264601701451
4273707;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;03;1016,79293438982
4273707;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1016,79293438982
4273707;1;3;2;2;66; ;2; ; ;1;2; ; ;1; ;03;1016,79293438982
4273708;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;03;1189,9169297327
4273708;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1189,9169297327
4273708;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1189,9169297327
4273708;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1189,9169297327
4273708;1;5;2;2;76; ;2; ; ;1;2; ; ;1; ;03;1189,9169297327
4273708;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;03;1189,9169297327
4273709;1;1;2;2;20; ;3;76; ;1;3;76; ;1; ;03;1134,05464942997
4273709;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1134,05464942997
4273709;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;03;1134,05464942997
4273710;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1029,09307900865
4273710;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1029,09307900865
4273711;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1044,54473958892
4273711;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;03;1044,54473958892
