Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4251151;1;1;2;1; ; ;3;5; ;1;2; ; ;1; ;02;1077,15851560942
4251151;1;2;2;1; ; ;3;5; ;1;2; ; ;1; ;02;1077,15851560942
4251151;1;3;2;1; ; ;3;5; ;1;2; ; ;1; ;02;1077,15851560942
4251151;1;4;2;1; ; ;3;5; ;1;2; ; ;1; ;02;1077,15851560942
4251152;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;942,401395859436
4251152;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;942,401395859436
4251153;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1340,82680734168
4251153;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1340,82680734168
4251153;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1340,82680734168
4251153;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1340,82680734168
4251154;1;1;2;2;5; ;4; ;1; ;4; ;1; ;1;02;1050,3656514957
4251155;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1050,3656514957
4251156;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1327,70815353417
4251156;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1327,70815353417
4251156;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1327,70815353417
4251157;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;978,412854942074
4251157;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;978,412854942074
4251157;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;978,412854942074
4251157;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;978,412854942074
4251157;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;978,412854942074
4251157;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;02;978,412854942074
4251158;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1028,81964647171
4251158;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1028,81964647171
4251159;1;1;2;1; ; ;4; ;3; ;2; ; ;1; ;02;1932,76706963862
4251159;1;2;2;1; ; ;4; ;3; ;2; ; ;1; ;02;1932,76706963862
4251159;1;3;2;1; ; ;4; ;3; ;2; ; ;1; ;02;1932,76706963862
4251159;1;4;2;3; ;3;1; ; ; ;2; ; ;1; ;02;1932,76706963862
4251160;1;1;2;2;23; ;3;5; ;1;2; ; ;1; ;02;1174,28637590084
4251160;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1174,28637590084
4251160;1;3;2;2;11; ;3;5; ;1;2; ; ;1; ;02;1174,28637590084
4251160;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1174,28637590084
4251160;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1174,28637590084
4251161;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;1252,12629826674
4251162;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;02;1252,12629826674
