Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4537904;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4034,73799097469
4537904;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4034,73799097469
4537905;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5137,0339000546
4537905;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;5137,0339000546
4537905;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5137,0339000546
4537905;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5137,0339000546
4537905;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;5137,0339000546
4537906;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;02;4034,73799097469
4537906;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4034,73799097469
4537907;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3419,41728183682
4537907;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;3419,41728183682
4537907;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;3419,41728183682
4537907;1;4;2;2;54; ;2; ; ;1;2; ; ;1; ;02;3419,41728183682
4537908;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;02;4761,32161743227
4537909;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;2484,38421453377
4537909;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;2484,38421453377
4537909;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;2484,38421453377
4537910;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4634,30999289091
4537910;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4634,30999289091
4537910;1;3;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4634,30999289091
4537911;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5568,34043098378
4537914;1;1;2;2;13; ;3;68; ;2;2; ; ;1; ;02;2801,55839020863
4537914;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2801,55839020863
4537915;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537915;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537915;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537915;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537915;2;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537915;2;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537915;2;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;7113,80209123703
4537916;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;02;4242,18480260997
4537919;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;3561,85650762927
4537919;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3561,85650762927
4537919;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3561,85650762927
4537919;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3561,85650762927
4537920;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;4877,5857077443
4537920;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4877,5857077443
4537921;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;4761,32161743227
4537922;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;02;2803,35169649314
4537922;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;2803,35169649314
4537922;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;2803,35169649314
4537922;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;02;2803,35169649314
4537923;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;7276,78687767993
4537923;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7276,78687767993
4537923;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7276,78687767993
4537923;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7276,78687767993
4537923;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;7276,78687767993
4537923;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;02;7276,78687767993
4537924;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;02;5620,3418116588
4537924;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5620,3418116588
4537924;1;3;2;2;68; ;2; ; ;1;2; ; ;1; ;02;5620,3418116588
4537924;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5620,3418116588
4537924;1;5;2;2;47; ;2; ; ;1;2; ; ;1; ;02;5620,3418116588
4537925;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4243,97810889447
4537925;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4243,97810889447
4537925;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;4243,97810889447
4537926;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4376,73578263396
4537926;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4376,73578263396
4537926;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;4376,73578263396
4537927;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3793,25558240581
4537927;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3793,25558240581
4537927;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3793,25558240581
4537927;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3793,25558240581
4537927;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3793,25558240581
4537979;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1506,57300289146
4537979;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1506,57300289146
4537979;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1506,57300289146
4537979;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1506,57300289146
4537979;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1506,57300289146
4537979;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1506,57300289146
4537980;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537980;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537981;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;944,297246636086
4537981;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;944,297246636086
4537981;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;944,297246636086
4537981;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;944,297246636086
4537982;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537982;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537983;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1129,79136779798
4537984;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537984;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537985;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1096,11156112078
4537985;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1096,11156112078
4537986;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537986;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537987;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1036,39988325297
4537987;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;02;1036,39988325297
4537987;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1036,39988325297
4537987;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1036,39988325297
4537987;1;5;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1036,39988325297
4537988;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1129,79136779798
4537989;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1584,94893839283
4537989;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1584,94893839283
4537989;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1584,94893839283
4537989;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1584,94893839283
4537989;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1584,94893839283
4537989;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;02;1584,94893839283
4537989;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1584,94893839283
4537989;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1584,94893839283
4537990;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1572,62280181068
4537990;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1572,62280181068
4537990;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1572,62280181068
4537990;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1572,62280181068
4537991;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1240,84871546546
4537991;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1240,84871546546
4537991;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1240,84871546546
4537991;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1240,84871546546
4537991;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1240,84871546546
4537991;1;6;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1240,84871546546
4537991;1;7;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1240,84871546546
4537992;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1291,48301237151
4537992;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;02;1291,48301237151
4537992;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1291,48301237151
4537993;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1089,84452378738
4537993;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1089,84452378738
4537993;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1089,84452378738
4537993;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1089,84452378738
4537993;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1089,84452378738
4537994;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1129,79136779798
4537995;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537995;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;999,913555570384
4537996;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1223,25393606101
4537997;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;625,926697913751
4537997;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;625,926697913751
4537997;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;625,926697913751
4537997;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;625,926697913751
4537997;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;02;625,926697913751
4537998;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1292,11025598561
4537998;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1292,11025598561
4537998;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1292,11025598561
4537999;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;882,036833296395
4537999;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;882,036833296395
4537999;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;882,036833296395
4538000;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1197,76648119796
4538000;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1197,76648119796
4538000;1;3;2;2;25; ;1; ; ; ;2; ; ;1; ;02;1197,76648119796
4538001;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1053,1004105713
