Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4513822;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;01;1526,66445104898
4513822;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;01;1526,66445104898
4513822;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1526,66445104898
4513822;1;4;1;2;5; ;1; ; ; ;2; ; ;1; ;01;1526,66445104898
4513822;1;5;1;2;5; ;1; ; ; ;2; ; ;1; ;01;1526,66445104898
4513823;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1508,64271114865
4513823;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1508,64271114865
4513823;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1508,64271114865
4513823;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1508,64271114865
4513824;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;01;1390,39311554381
4513824;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;01;1390,39311554381
4513824;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1390,39311554381
4513824;1;4;2;2;27; ;3;27; ;2;2; ; ;1; ;01;1390,39311554381
4513825;1;1;2;2;11; ;3;5; ;1;2; ; ;1; ;01;1201,47931684628
4513825;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1201,47931684628
4513825;1;3;2;2;11; ;3;5; ;1;2; ; ;1; ;01;1201,47931684628
4513826;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1305,95774531486
4513827;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1324,95430571861
4513827;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1324,95430571861
4513827;1;3;2;1; ; ;4; ;8; ;2; ; ;1; ;01;1324,95430571861
4513827;1;4;2;3; ;8;1; ; ; ;2; ; ;1; ;01;1324,95430571861
4513827;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;1324,95430571861
4513828;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1100,338929277
4513828;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1100,338929277
4513828;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1100,338929277
4513829;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1181,68972532872
4513830;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1329,51397597017
4513830;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1329,51397597017
4513830;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1329,51397597017
4513830;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1329,51397597017
4513831;1;1;2;1; ; ;3;5; ;1;2; ; ;1; ;01;1042,77845153537
4513831;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1042,77845153537
4513831;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1042,77845153537
4513831;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1042,77845153537
4513832;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1121,9145850716
4513832;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;01;1121,9145850716
4513833;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;880,31094708671
4513833;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;01;880,31094708671
4513833;2;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;880,31094708671
4513833;3;1;2;2;5; ;3;5; ;1;2; ; ;1; ;01;880,31094708671
4513834;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1100,338929277
4513834;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1100,338929277
4513834;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1100,338929277
4513835;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1000,96522691747
4513835;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1000,96522691747
4513835;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1000,96522691747
4513836;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;1427,88192397241
4513836;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1427,88192397241
4513836;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;1427,88192397241
4513837;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1185,00838716073
4513837;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1185,00838716073
4513838;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;1387,0744537118
4513838;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1387,0744537118
4513838;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1387,0744537118
4513839;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1120,36260844934
4513840;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1265,41441952375
4513840;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1265,41441952375
4513840;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;1265,41441952375
4513841;1;1;2;2;5; ;3;5; ;2;2; ; ;1; ;01;1086,35836136302
4513841;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1086,35836136302
4513841;1;3;2;2;5; ;3;5; ;2;2; ; ;1; ;01;1086,35836136302
4513841;1;4;2;2;76; ;3;5; ;2;2; ; ;1; ;01;1086,35836136302
4513841;1;5;2;2;76; ;3;76; ;1;4; ;11; ;1;01;1086,35836136302
4513842;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1185,00838716073
4513842;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1185,00838716073
4513844;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1015,88417998076
4513844;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1015,88417998076
4513844;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1015,88417998076
4513845;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;997,64656508546
4513845;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;997,64656508546
4513846;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1181,09971645324
4513846;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1181,09971645324
4513846;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1181,09971645324
4513846;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1181,09971645324
4513847;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;01;1039,01181239762
4513847;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;01;1039,01181239762
4513847;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;01;1039,01181239762
4513848;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;01;1246,33550404011
4513848;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;01;1246,33550404011
4513849;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1281,09231809549
4513849;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1281,09231809549
4513849;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1281,09231809549
4513849;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;01;1281,09231809549
4513849;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1281,09231809549
4513849;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;01;1281,09231809549
4513850;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;1100,41160629475
